word_phonemic,word_ab,meaning,category,language,match_type,edit_distance,gorila_id,site,seq_type,found_in_both,matched_substring,context
-šša-,SASA,"iterative/durative [Verbal suffix, also in toponyms]",luwian_suffix,luwian,fuzzy_d1,1,HT90,Haghia Triada - Casa Room 7,conventional,False,NASA,IKURINASARAGRAN
-tari,TARI,middle voice 3sg [Mediopassive marker],luwian_suffix,luwian,fuzzy_d1,1,HT90,Haghia Triada - Casa Room 7,conventional,False,MARI,NISIRUMARITAGRAN
-war,WARA,verbal noun [Gerundive/verbal noun],luwian_suffix,luwian,fuzzy_d1,1,HT90,Haghia Triada - Casa Room 7,conventional,False,SARA,KURINASARAGRANIS
-ašša-,ASASA,genitival adjective [Very important for toponyms: -assos/-assa],luwian_suffix,luwian,fuzzy_d1,1,HT90,Haghia Triada - Casa Room 7,conventional,False,ASARA,IKURINASARAGRANIS
arina-,ARINA,"spring, water source",lycian_agriculture_trade,lycian,fuzzy_d1,1,HT90,Haghia Triada - Casa Room 7,conventional,False,URINA,IKURINASARAGR
arina-,ARINA,"spring, source",lycian_nature,lycian,fuzzy_d1,1,HT90,Haghia Triada - Casa Room 7,conventional,False,URINA,IKURINASARAGR
natr-,NATARA,reeds,lycian_nature,lycian,fuzzy_d1,1,HT90,Haghia Triada - Casa Room 7,conventional,False,NASARA,IKURINASARAGRANIS
tri-,TARI,three,lycian_number,lycian,fuzzy_d1,1,HT90,Haghia Triada - Casa Room 7,conventional,False,MARI,NISIRUMARITAGRAN
Arinna,ARINA,toponym: Arinna,toponym,anatolian,fuzzy_d1,1,HT90,Haghia Triada - Casa Room 7,conventional,False,URINA,IKURINASARAGR
temi-,TEMI,forest,luwian_nature,luwian,fuzzy_d1,1,HT91,Haghia Triada - Casa Room 7,conventional,True,TERI,VIN≈¹⁄TERIOLE+MI
tarri-,TARI,three,luwian_number,luwian,fuzzy_d1,1,HT91,Haghia Triada - Casa Room 7,conventional,True,TERI,VIN≈¹⁄TERIOLE+MI
-tari,TARI,middle voice 3sg [Mediopassive marker],luwian_suffix,luwian,fuzzy_d1,1,HT91,Haghia Triada - Casa Room 7,conventional,True,TERI,VIN≈¹⁄TERIOLE+MI
tri-,TARI,three,lycian_number,lycian,fuzzy_d1,1,HT91,Haghia Triada - Casa Room 7,conventional,True,TERI,VIN≈¹⁄TERIOLE+MI
nāna-,NANA,brother (?),luwian_kinship,luwian,fuzzy_d1,1,HT93a,Haghia Triada - Casa Room 7,conventional,True,NINA,PANINA𐄁GRAPA
iššari-,ISARI,hand,luwian_body_parts,luwian,fuzzy_d1,1,HT93a,Haghia Triada - Casa Room 7,conventional,False,IDARI,KU¹⁄OTIDARIDA**NI
ēšḫar-,ESARA,blood,luwian_body_parts,luwian,fuzzy_d1,1,HT93a,Haghia Triada - Casa Room 7,conventional,True,⁄SARA,RA+PA³⁄SARAQAQARU
wār-,WARA,water,luwian_agriculture_trade,luwian,fuzzy_d1,1,HT93a,Haghia Triada - Casa Room 7,conventional,True,SARA,A+PA³⁄SARAQAQARU
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,HT93a,Haghia Triada - Casa Room 7,conventional,True,SARA,A+PA³⁄SARAQAQARU
arma-,ARAMA,moon,luwian_nature,luwian,fuzzy_d1,1,HT93a,Haghia Triada - Casa Room 7,conventional,False,ARAQA,+PA³⁄SARAQAQARUIG
tarri-,TARI,three,luwian_number,luwian,fuzzy_d1,1,HT93a,Haghia Triada - Casa Room 7,conventional,False,DARI,U¹⁄OTIDARIDA**NI
-šša-,SASA,"iterative/durative [Verbal suffix, also in toponyms]",luwian_suffix,luwian,fuzzy_d1,1,HT93a,Haghia Triada - Casa Room 7,conventional,True,SARA,A+PA³⁄SARAQAQARU
-tari,TARI,middle voice 3sg [Mediopassive marker],luwian_suffix,luwian,fuzzy_d1,1,HT93a,Haghia Triada - Casa Room 7,conventional,False,DARI,U¹⁄OTIDARIDA**NI
-war,WARA,verbal noun [Gerundive/verbal noun],luwian_suffix,luwian,fuzzy_d1,1,HT93a,Haghia Triada - Casa Room 7,conventional,True,SARA,A+PA³⁄SARAQAQARU
arina-,ARINA,"spring, water source",lycian_agriculture_trade,lycian,fuzzy_d1,1,HT93a,Haghia Triada - Casa Room 7,conventional,False,ANINA,PANINA𐄁GRAPA
pddẽ-,PATE,place,lycian_agriculture_trade,lycian,fuzzy_d1,1,HT93a,Haghia Triada - Casa Room 7,conventional,True,PASE,**NINAPASEJAVIR+
arina-,ARINA,"spring, source",lycian_nature,lycian,fuzzy_d1,1,HT93a,Haghia Triada - Casa Room 7,conventional,False,ANINA,PANINA𐄁GRAPA
tri-,TARI,three,lycian_number,lycian,fuzzy_d1,1,HT93a,Haghia Triada - Casa Room 7,conventional,False,DARI,U¹⁄OTIDARIDA**NI
Apasa,APASA,toponym: Apasa,toponym,anatolian,fuzzy_d1,1,HT93a,Haghia Triada - Casa Room 7,conventional,False,APASE,A**NINAPASEJAVIR+
Arinna,ARINA,toponym: Arinna,toponym,anatolian,fuzzy_d1,1,HT93a,Haghia Triada - Casa Room 7,conventional,False,ANINA,PANINA𐄁GRAPA
nāna-,NANA,brother (?),luwian_kinship,luwian,fuzzy_d1,1,HT94a,Haghia Triada - Casa Room 7,conventional,True,NANI,UBLEMINANI¹⁄𐄐𐄊PU
ēšḫar-,ESARA,blood,luwian_body_parts,luwian,fuzzy_d1,1,HT94a,Haghia Triada - Casa Room 7,conventional,True,USARA,+[]TAKUSARANI¹⁄**
gant-,KATA,tooth,luwian_body_parts,luwian,fuzzy_d1,1,HT94a,Haghia Triada - Casa Room 7,conventional,False,KAPA,KAPAVIR+[]
wār-,WARA,water,luwian_agriculture_trade,luwian,fuzzy_d1,1,HT94a,Haghia Triada - Casa Room 7,conventional,True,SARA,[]TAKUSARANI¹⁄**
kup-,KUPA,"to plan, devise",luwian_agriculture_trade,luwian,fuzzy_d1,1,HT94a,Haghia Triada - Casa Room 7,conventional,False,KAPA,KAPAVIR+[]
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,HT94a,Haghia Triada - Casa Room 7,conventional,True,SARA,[]TAKUSARANI¹⁄**
temi-,TEMI,forest,luwian_nature,luwian,fuzzy_d1,1,HT94a,Haghia Triada - Casa Room 7,conventional,True,LEMI,YPDOUBLEMINANI¹⁄
kuen-,KUNA,"to kill, strike",luwian_verb,luwian,fuzzy_d1,1,HT94a,Haghia Triada - Casa Room 7,conventional,False,KUSA,R+[]TAKUSARANI¹⁄
pānkʷ-,PAKU,five,luwian_number,luwian,fuzzy_d1,1,HT94a,Haghia Triada - Casa Room 7,conventional,False,TAKU,VIR+[]TAKUSARANI
-šša-,SASA,"iterative/durative [Verbal suffix, also in toponyms]",luwian_suffix,luwian,fuzzy_d1,1,HT94a,Haghia Triada - Casa Room 7,conventional,True,SARA,[]TAKUSARANI¹⁄**
-war,WARA,verbal noun [Gerundive/verbal noun],luwian_suffix,luwian,fuzzy_d1,1,HT94a,Haghia Triada - Casa Room 7,conventional,True,SARA,[]TAKUSARANI¹⁄**
xupa-,KUPA,tomb,lycian_agriculture_trade,lycian,fuzzy_d1,1,HT94a,Haghia Triada - Casa Room 7,conventional,False,KAPA,KAPAVIR+[]
kbi-,KAPI,two (numeral '2'),lycian_number,lycian,fuzzy_d1,1,HT94a,Haghia Triada - Casa Room 7,conventional,False,KAPA,KAPAVIR+[]
Ḫattuša,ATUSA,toponym: Ḫattuša,toponym,anatolian,fuzzy_d1,1,HT94a,Haghia Triada - Casa Room 7,conventional,False,AKUSA,IR+[]TAKUSARANI¹⁄
atta-,ATTA,father,luwian_kinship,luwian,fuzzy_d1,1,HT94b,Haghia Triada - Casa Room 7,conventional,False,ATA,𐄁TUMAPATANEDEDI
ḫašta-,ASATA,bone,luwian_body_parts,luwian,fuzzy_d1,1,HT94b,Haghia Triada - Casa Room 7,conventional,False,APATA,RO𐄁TUMAPATANEDEDI
gant-,KATA,tooth,luwian_body_parts,luwian,fuzzy_d1,1,HT94b,Haghia Triada - Casa Room 7,conventional,False,PATA,O𐄁TUMAPATANEDEDI
ḫašt-,ASATA,"star, bone (dual meaning)",luwian_nature,luwian,fuzzy_d1,1,HT94b,Haghia Triada - Casa Room 7,conventional,False,APATA,RO𐄁TUMAPATANEDEDI
malā-,MALA,to think,luwian_verb,luwian,fuzzy_d1,1,HT94b,Haghia Triada - Casa Room 7,conventional,False,MAPA,IRO𐄁TUMAPATANEDE
tūwa-,TUWA,"to put, place",luwian_verb,luwian,fuzzy_d1,1,HT94b,Haghia Triada - Casa Room 7,conventional,False,TUMA,KIRO𐄁TUMAPATANE
tuwā-,TUWA,to look at,luwian_verb,luwian,fuzzy_d1,1,HT94b,Haghia Triada - Casa Room 7,conventional,False,TUMA,KIRO𐄁TUMAPATANE
tuw(a)-,TUWA,two,luwian_number,luwian,fuzzy_d1,1,HT94b,Haghia Triada - Casa Room 7,conventional,False,TUMA,KIRO𐄁TUMAPATANE
māwa-,MAWA,four,luwian_number,luwian,fuzzy_d1,1,HT94b,Haghia Triada - Casa Room 7,conventional,False,MAPA,IRO𐄁TUMAPATANEDE
*šaptam-,SAPATA,seven (reconstructed),luwian_number,luwian,fuzzy_d1,1,HT94b,Haghia Triada - Casa Room 7,conventional,False,MAPATA,IRO𐄁TUMAPATANEDEDI
*ašta-,ASATA,eight (reconstructed),luwian_number,luwian,fuzzy_d1,1,HT94b,Haghia Triada - Casa Room 7,conventional,False,APATA,RO𐄁TUMAPATANEDEDI
-anda-,ANATA,gerundive/place [Very important for toponyms: -anda],luwian_suffix,luwian,fuzzy_d1,1,HT94b,Haghia Triada - Casa Room 7,conventional,False,APATA,RO𐄁TUMAPATANEDEDI
tede-,TETE,father,lycian_kinship,lycian,fuzzy_d1,1,HT94b,Haghia Triada - Casa Room 7,conventional,False,METE,𐄁RA𐄁DEMETE*F𐄁𐝫𐄁𐄇
lada-,LATA,"wife, woman",lycian_kinship,lycian,fuzzy_d1,1,HT94b,Haghia Triada - Casa Room 7,conventional,False,PATA,O𐄁TUMAPATANEDEDI
pddẽ-,PATE,place,lycian_agriculture_trade,lycian,fuzzy_d1,1,HT94b,Haghia Triada - Casa Room 7,conventional,False,PATA,O𐄁TUMAPATANEDEDI
tura-,TURA,"land, earth",lycian_nature,lycian,fuzzy_d1,1,HT94b,Haghia Triada - Casa Room 7,conventional,False,TUMA,KIRO𐄁TUMAPATANE
Apasa,APASA,toponym: Apasa,toponym,anatolian,fuzzy_d1,1,HT94b,Haghia Triada - Casa Room 7,conventional,False,APATA,RO𐄁TUMAPATANEDEDI
atta-,ATTA,father,luwian_kinship,luwian,fuzzy_d1,1,HT95a,Haghia Triada - Casa Room 7,conventional,False,ATA,DADUMATA𐄁GRADA
pata-,PATA,foot,luwian_body_parts,luwian,fuzzy_d1,1,HT95a,Haghia Triada - Casa Room 7,conventional,False,MATA,DADUMATA𐄁GRADA
ēšḫar-,ESARA,blood,luwian_body_parts,luwian,fuzzy_d1,1,HT95a,Haghia Triada - Casa Room 7,conventional,False,ESARU,EMINUTESARUKUNISU
gant-,KATA,tooth,luwian_body_parts,luwian,fuzzy_d1,1,HT95a,Haghia Triada - Casa Room 7,conventional,False,MATA,DADUMATA𐄁GRADA
temi-,TEMI,forest,luwian_nature,luwian,fuzzy_d1,1,HT95a,Haghia Triada - Casa Room 7,conventional,False,MEMI,𐄁GRADAMEMINUTESA
kuen-,KUNA,"to kill, strike",luwian_verb,luwian,fuzzy_d1,1,HT95a,Haghia Triada - Casa Room 7,conventional,False,KUNI,TESARUKUNISUDIDE
malā-,MALA,to think,luwian_verb,luwian,fuzzy_d1,1,HT95a,Haghia Triada - Casa Room 7,conventional,False,MATA,DADUMATA𐄁GRADA
māwa-,MAWA,four,luwian_number,luwian,fuzzy_d1,1,HT95a,Haghia Triada - Casa Room 7,conventional,False,MATA,DADUMATA𐄁GRADA
lada-,LATA,"wife, woman",lycian_kinship,lycian,fuzzy_d1,1,HT95a,Haghia Triada - Casa Room 7,conventional,False,MATA,DADUMATA𐄁GRADA
tese-,TESE,"oath, agreement",lycian_agriculture_trade,lycian,fuzzy_d1,1,HT95a,Haghia Triada - Casa Room 7,conventional,False,TESA,MEMINUTESARUKUNI
temi-,TEMI,forest,luwian_nature,luwian,fuzzy_d1,1,HT95b,Haghia Triada - Casa Room 7,conventional,False,MEMI,U𐝫𐄁𐝫DAMEMINUTEKU
kuen-,KUNA,"to kill, strike",luwian_verb,luwian,fuzzy_d1,1,HT95b,Haghia Triada - Casa Room 7,conventional,False,KUNI,MINUTEKUNISUDIDE
zida-,ZITA,"man, male",luwian_kinship,luwian,fuzzy_d1,1,HT96a,Haghia Triada - Casa Room 7,conventional,False,MITA,MTE𐄁SIMITAGRARUS
pata-,PATA,foot,luwian_body_parts,luwian,fuzzy_d1,1,HT96a,Haghia Triada - Casa Room 7,conventional,False,PARA,KUNI𐄁APARANE𐄁AAR
tawa-,TAWA,eye,luwian_body_parts,luwian,fuzzy_d1,1,HT96a,Haghia Triada - Casa Room 7,conventional,False,TARA,SA**PITARA𐄁**—KU
wār-,WARA,water,luwian_agriculture_trade,luwian,fuzzy_d1,1,HT96a,Haghia Triada - Casa Room 7,conventional,False,PARA,KUNI𐄁APARANE𐄁AAR
immara-,IMARA,"field, open country",luwian_agriculture_trade,luwian,fuzzy_d1,1,HT96a,Haghia Triada - Casa Room 7,conventional,False,ITARA,USA**PITARA𐄁**—KU
parna-,PARANA,house,luwian_agriculture_trade,luwian,fuzzy_d1,1,HT96a,Haghia Triada - Casa Room 7,conventional,False,PARANE,KUNI𐄁APARANE𐄁AAROM
tapar-,TAPARA,"to rule, govern",luwian_agriculture_trade,luwian,fuzzy_d1,1,HT96a,Haghia Triada - Casa Room 7,conventional,False,𐄁APARA,TIKUNI𐄁APARANE𐄁AAR
kup-,KUPA,"to plan, devise",luwian_agriculture_trade,luwian,fuzzy_d1,1,HT96a,Haghia Triada - Casa Room 7,conventional,True,KUMA,RA𐄁**—KUMARO𐄁𐄁TE
temi-,TEMI,forest,luwian_nature,luwian,fuzzy_d1,1,HT96a,Haghia Triada - Casa Room 7,conventional,False,TENI,MARO𐄁𐄁TENI—𐝫𐝫
aruna-,ARUNA,sea,luwian_nature,luwian,fuzzy_d1,1,HT96a,Haghia Triada - Casa Room 7,conventional,False,ARUSA,MITAGRARUSA**PITA
ziti-,SITI,"man, citizen",luwian_social_political,luwian,fuzzy_d1,1,HT96a,Haghia Triada - Casa Room 7,conventional,False,TITI,ITITIKUNI𐄁A
piya-,PIJA,to give,luwian_verb,luwian,fuzzy_d1,1,HT96a,Haghia Triada - Casa Room 7,conventional,False,PITA,RUSA**PITARA𐄁**—
kuen-,KUNA,"to kill, strike",luwian_verb,luwian,fuzzy_d1,1,HT96a,Haghia Triada - Casa Room 7,conventional,True,KUNI,ITITIKUNI𐄁APARA
tarri-,TARI,three,luwian_number,luwian,fuzzy_d1,1,HT96a,Haghia Triada - Casa Room 7,conventional,False,TARA,SA**PITARA𐄁**—KU
*daw(a)-,TAWA,six (reconstructed),luwian_number,luwian,fuzzy_d1,1,HT96a,Haghia Triada - Casa Room 7,conventional,False,TARA,SA**PITARA𐄁**—KU
-tari,TARI,middle voice 3sg [Mediopassive marker],luwian_suffix,luwian,fuzzy_d1,1,HT96a,Haghia Triada - Casa Room 7,conventional,False,TARA,SA**PITARA𐄁**—KU
-war,WARA,verbal noun [Gerundive/verbal noun],luwian_suffix,luwian,fuzzy_d1,1,HT96a,Haghia Triada - Casa Room 7,conventional,False,PARA,KUNI𐄁APARANE𐄁AAR
prñna-,PARANA,"house, building",lycian_agriculture_trade,lycian,fuzzy_d1,1,HT96a,Haghia Triada - Casa Room 7,conventional,False,PARANE,KUNI𐄁APARANE𐄁AAROM
xupa-,KUPA,tomb,lycian_agriculture_trade,lycian,fuzzy_d1,1,HT96a,Haghia Triada - Casa Room 7,conventional,True,KUMA,RA𐄁**—KUMARO𐄁𐄁TE
tura-,TURA,"land, earth",lycian_nature,lycian,fuzzy_d1,1,HT96a,Haghia Triada - Casa Room 7,conventional,False,TARA,SA**PITARA𐄁**—KU
tri-,TARI,three,lycian_number,lycian,fuzzy_d1,1,HT96a,Haghia Triada - Casa Room 7,conventional,False,TARA,SA**PITARA𐄁**—KU
Apasa,APASA,toponym: Apasa,toponym,anatolian,fuzzy_d1,1,HT96a,Haghia Triada - Casa Room 7,conventional,False,APARA,IKUNI𐄁APARANE𐄁AAR
Ḫattuša,ATUSA,toponym: Ḫattuša,toponym,anatolian,fuzzy_d1,1,HT96a,Haghia Triada - Casa Room 7,conventional,False,ARUSA,MITAGRARUSA**PITA
pata-,PATA,foot,luwian_body_parts,luwian,fuzzy_d1,1,HT96b,Haghia Triada - Casa Room 7,conventional,False,PARA,APARANE𐄁QA*
wār-,WARA,water,luwian_agriculture_trade,luwian,fuzzy_d1,1,HT96b,Haghia Triada - Casa Room 7,conventional,False,PARA,APARANE𐄁QA*
parna-,PARANA,house,luwian_agriculture_trade,luwian,fuzzy_d1,1,HT96b,Haghia Triada - Casa Room 7,conventional,False,PARANE,APARANE𐄁QA*RA
tapar-,TAPARA,"to rule, govern",luwian_agriculture_trade,luwian,fuzzy_d1,1,HT96b,Haghia Triada - Casa Room 7,conventional,False,APARA,APARANE𐄁QA*
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,HT96b,Haghia Triada - Casa Room 7,conventional,False,PARA,APARANE𐄁QA*
-war,WARA,verbal noun [Gerundive/verbal noun],luwian_suffix,luwian,fuzzy_d1,1,HT96b,Haghia Triada - Casa Room 7,conventional,False,PARA,APARANE𐄁QA*
prñna-,PARANA,"house, building",lycian_agriculture_trade,lycian,fuzzy_d1,1,HT96b,Haghia Triada - Casa Room 7,conventional,False,PARANE,APARANE𐄁QA*RA
Apasa,APASA,toponym: Apasa,toponym,anatolian,fuzzy_d1,1,HT96b,Haghia Triada - Casa Room 7,conventional,False,APARA,APARANE𐄁QA*
gant-,KATA,tooth,luwian_body_parts,luwian,fuzzy_d1,1,HT97a,Haghia Triada - Casa Room 7,conventional,True,KATI,KARU𐄁𐄁KATIPAIDIN
ziti-,SITI,"man, citizen",luwian_social_political,luwian,fuzzy_d1,1,HT97a,Haghia Triada - Casa Room 7,conventional,False,KITI,MADIJUKITI𐄁A𐝫𐄉𐝫𐝫
malli-,MALI,to grind,luwian_verb,luwian,fuzzy_d1,1,HT97a,Haghia Triada - Casa Room 7,conventional,False,MADI,DINATIMADIJUKITI
kbi-,KAPI,two (numeral '2'),lycian_number,lycian,fuzzy_d1,1,HT97a,Haghia Triada - Casa Room 7,conventional,True,KATI,KARU𐄁𐄁KATIPAIDIN
ēšḫar-,ESARA,blood,luwian_body_parts,luwian,fuzzy_d1,1,HT97b,Haghia Triada - Casa Room 7,conventional,False,SARA,SARA
wār-,WARA,water,luwian_agriculture_trade,luwian,fuzzy_d1,1,HT97b,Haghia Triada - Casa Room 7,conventional,False,SARA,SARA
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,HT97b,Haghia Triada - Casa Room 7,conventional,False,SARA,SARA
-šša-,SASA,"iterative/durative [Verbal suffix, also in toponyms]",luwian_suffix,luwian,fuzzy_d1,1,HT97b,Haghia Triada - Casa Room 7,conventional,False,SARA,SARA
-war,WARA,verbal noun [Gerundive/verbal noun],luwian_suffix,luwian,fuzzy_d1,1,HT97b,Haghia Triada - Casa Room 7,conventional,False,SARA,SARA
nāna-,NANA,brother (?),luwian_kinship,luwian,fuzzy_d1,1,HT98a,Haghia Triada - Casa Room 7,conventional,False,TANA,𐝫DETUTANA³⁄DINA
tawa-,TAWA,eye,luwian_body_parts,luwian,fuzzy_d1,1,HT98a,Haghia Triada - Casa Room 7,conventional,False,TANA,𐝫DETUTANA³⁄DINA
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,HT98a,Haghia Triada - Casa Room 7,conventional,False,TANA,𐝫DETUTANA³⁄DINA
tūwa-,TUWA,"to put, place",luwian_verb,luwian,fuzzy_d1,1,HT98a,Haghia Triada - Casa Room 7,conventional,False,TUTA,𐝫DETUTANA³⁄DI
tuwā-,TUWA,to look at,luwian_verb,luwian,fuzzy_d1,1,HT98a,Haghia Triada - Casa Room 7,conventional,False,TUTA,𐝫DETUTANA³⁄DI
tuw(a)-,TUWA,two,luwian_number,luwian,fuzzy_d1,1,HT98a,Haghia Triada - Casa Room 7,conventional,False,TUTA,𐝫DETUTANA³⁄DI
*daw(a)-,TAWA,six (reconstructed),luwian_number,luwian,fuzzy_d1,1,HT98a,Haghia Triada - Casa Room 7,conventional,False,TANA,𐝫DETUTANA³⁄DINA
tura-,TURA,"land, earth",lycian_nature,lycian,fuzzy_d1,1,HT98a,Haghia Triada - Casa Room 7,conventional,False,TUTA,𐝫DETUTANA³⁄DI
kbi-,KAPI,two (numeral '2'),lycian_number,lycian,fuzzy_d1,1,HT98a,Haghia Triada - Casa Room 7,conventional,True,KAI,¹⁄TEROKAI¹⁄RU
pddẽ-,PATE,place,lycian_agriculture_trade,lycian,fuzzy_d1,1,HT98b,Haghia Triada - Casa Room 7,conventional,False,DATE,𐝫*VINDATE¹⁄PITE
ēšḫar-,ESARA,blood,luwian_body_parts,luwian,fuzzy_d1,1,HT99a,Haghia Triada - Casa Room 7,conventional,False,𐄁SARA,ADU𐄁SARACYPVIN
wār-,WARA,water,luwian_agriculture_trade,luwian,fuzzy_d1,1,HT99a,Haghia Triada - Casa Room 7,conventional,False,SARA,ADU𐄁SARACYPVIN
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,HT99a,Haghia Triada - Casa Room 7,conventional,False,SARA,ADU𐄁SARACYPVIN
-šša-,SASA,"iterative/durative [Verbal suffix, also in toponyms]",luwian_suffix,luwian,fuzzy_d1,1,HT99a,Haghia Triada - Casa Room 7,conventional,False,SARA,ADU𐄁SARACYPVIN
-war,WARA,verbal noun [Gerundive/verbal noun],luwian_suffix,luwian,fuzzy_d1,1,HT99a,Haghia Triada - Casa Room 7,conventional,False,SARA,ADU𐄁SARACYPVIN
atta-,ATTA,father,luwian_kinship,luwian,fuzzy_d1,1,HT99b,Haghia Triada - Casa Room 7,conventional,False,ATA,UDURUMATA
pata-,PATA,foot,luwian_body_parts,luwian,fuzzy_d1,1,HT99b,Haghia Triada - Casa Room 7,conventional,False,MATA,ZUDURUMATA
gant-,KATA,tooth,luwian_body_parts,luwian,fuzzy_d1,1,HT99b,Haghia Triada - Casa Room 7,conventional,False,MATA,ZUDURUMATA
malā-,MALA,to think,luwian_verb,luwian,fuzzy_d1,1,HT99b,Haghia Triada - Casa Room 7,conventional,False,MATA,ZUDURUMATA
māwa-,MAWA,four,luwian_number,luwian,fuzzy_d1,1,HT99b,Haghia Triada - Casa Room 7,conventional,False,MATA,ZUDURUMATA
lada-,LATA,"wife, woman",lycian_kinship,lycian,fuzzy_d1,1,HT99b,Haghia Triada - Casa Room 7,conventional,False,MATA,ZUDURUMATA
pata-,PATA,foot,luwian_body_parts,luwian,fuzzy_d1,1,HT100,Haghia Triada - Casa Room 7,conventional,True,PATI,R+KA*+PATI+ARACY
wār-,WARA,water,luwian_agriculture_trade,luwian,fuzzy_d1,1,HT100,Haghia Triada - Casa Room 7,conventional,False,+ARA,*+PATI+ARACYP¹⁄N
immara-,IMARA,"field, open country",luwian_agriculture_trade,luwian,fuzzy_d1,1,HT100,Haghia Triada - Casa Room 7,conventional,False,I+ARA,A*+PATI+ARACYP¹⁄N
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,HT100,Haghia Triada - Casa Room 7,conventional,False,+ARA,*+PATI+ARACYP¹⁄N
temi-,TEMI,forest,luwian_nature,luwian,fuzzy_d1,1,HT100,Haghia Triada - Casa Room 7,conventional,True,LEMI,NIDOUBLEMINA¹⁄≈¹
-war,WARA,verbal noun [Gerundive/verbal noun],luwian_suffix,luwian,fuzzy_d1,1,HT100,Haghia Triada - Casa Room 7,conventional,False,+ARA,*+PATI+ARACYP¹⁄N
pddẽ-,PATE,place,lycian_agriculture_trade,lycian,fuzzy_d1,1,HT100,Haghia Triada - Casa Room 7,conventional,True,PATI,R+KA*+PATI+ARACY
iššari-,ISARI,hand,luwian_body_parts,luwian,fuzzy_d1,1,HT101,Haghia Triada - Casa Room 7,conventional,False,ISARA,ZU*FDISARAGRAPAO
ēšḫar-,ESARA,blood,luwian_body_parts,luwian,fuzzy_d1,1,HT101,Haghia Triada - Casa Room 7,conventional,False,ISARA,ZU*FDISARAGRAPAO
wār-,WARA,water,luwian_agriculture_trade,luwian,fuzzy_d1,1,HT101,Haghia Triada - Casa Room 7,conventional,False,SARA,ZU*FDISARAGRAPAO
immara-,IMARA,"field, open country",luwian_agriculture_trade,luwian,fuzzy_d1,1,HT101,Haghia Triada - Casa Room 7,conventional,False,ISARA,ZU*FDISARAGRAPAO
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,HT101,Haghia Triada - Casa Room 7,conventional,False,SARA,ZU*FDISARAGRAPAO
išta-,ISATA,to hear,luwian_verb,luwian,fuzzy_d1,1,HT101,Haghia Triada - Casa Room 7,conventional,False,ISARA,ZU*FDISARAGRAPAO
-šša-,SASA,"iterative/durative [Verbal suffix, also in toponyms]",luwian_suffix,luwian,fuzzy_d1,1,HT101,Haghia Triada - Casa Room 7,conventional,False,SARA,ZU*FDISARAGRAPAO
-war,WARA,verbal noun [Gerundive/verbal noun],luwian_suffix,luwian,fuzzy_d1,1,HT101,Haghia Triada - Casa Room 7,conventional,False,SARA,ZU*FDISARAGRAPAO
izre-,ISARE,hand,lycian_body_parts,lycian,fuzzy_d1,1,HT101,Haghia Triada - Casa Room 7,conventional,False,ISARA,ZU*FDISARAGRAPAO
pata-,PATA,foot,luwian_body_parts,luwian,fuzzy_d1,1,HT102,Haghia Triada - Casa Room 7,conventional,False,PASA,KAPASARAGRAP
ḫašta-,ASATA,bone,luwian_body_parts,luwian,fuzzy_d1,1,HT102,Haghia Triada - Casa Room 7,conventional,False,ASARA,KAPASARAGRAPAG
ēšḫar-,ESARA,blood,luwian_body_parts,luwian,fuzzy_d1,1,HT102,Haghia Triada - Casa Room 7,conventional,False,ASARA,KAPASARAGRAPAG
gant-,KATA,tooth,luwian_body_parts,luwian,fuzzy_d1,1,HT102,Haghia Triada - Casa Room 7,conventional,False,KAPA,KAPASARAGR
wār-,WARA,water,luwian_agriculture_trade,luwian,fuzzy_d1,1,HT102,Haghia Triada - Casa Room 7,conventional,False,SARA,KAPASARAGRAPAG
kup-,KUPA,"to plan, devise",luwian_agriculture_trade,luwian,fuzzy_d1,1,HT102,Haghia Triada - Casa Room 7,conventional,False,KAPA,KAPASARAGR
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,HT102,Haghia Triada - Casa Room 7,conventional,False,SARA,KAPASARAGRAPAG
ḫašt-,ASATA,"star, bone (dual meaning)",luwian_nature,luwian,fuzzy_d1,1,HT102,Haghia Triada - Casa Room 7,conventional,False,ASARA,KAPASARAGRAPAG
tarri-,TARI,three,luwian_number,luwian,fuzzy_d1,1,HT102,Haghia Triada - Casa Room 7,conventional,False,TARO,"U,PTE𐄋TARO𐄢𐄕"
pānkʷ-,PAKU,five,luwian_number,luwian,fuzzy_d1,1,HT102,Haghia Triada - Casa Room 7,conventional,False,KAKU,"IZUWIIKAKU,PTE𐄋T"
*ašta-,ASATA,eight (reconstructed),luwian_number,luwian,fuzzy_d1,1,HT102,Haghia Triada - Casa Room 7,conventional,False,ASARA,KAPASARAGRAPAG
-šša-,SASA,"iterative/durative [Verbal suffix, also in toponyms]",luwian_suffix,luwian,fuzzy_d1,1,HT102,Haghia Triada - Casa Room 7,conventional,False,PASA,KAPASARAGRAP
