triple_id,total_connections,connections,sign_1,sign_2,sign_3,shared_following,shared_preceding,s1_in_uncertain,s2_in_uncertain,s3_in_uncertain,uncertain_count,sign_1_ml_pred,sign_2_ml_pred,sign_3_ml_pred,sign_1_ml_conf,sign_2_ml_conf,sign_3_ml_conf,sign_1_pos_init,sign_2_pos_init,sign_3_pos_init,sign_1_pos_fin,sign_2_pos_fin,sign_3_pos_fin,sign_1_total_occ,sign_2_total_occ,sign_3_total_occ
26967,3,"C,V,both",AB 14,AB 17,AB 32,AB 12,"AB 02,AB 38",True,True,True,3,,,,0.0,0.0,0.0,0.595,0.25,0.172,0.087,0.537,0.297,566,80,290
27694,3,"C,V,both",AB 14,AB 32,AB 56,AB 12,"AB 10,AB 38,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.595,0.172,0.775,0.087,0.297,0.087,566,290,80
27776,3,"C,V,both",AB 14,AB 23,AB 26,"AB 12,AB 70",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.595,0.471,0.348,0.087,0.029,0.086,566,34,336
29455,3,"C,V,both",AB 15,AB 73,AB 68,"AB 12,AB 38","AB 08,AB 38,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.066,0.253,0.0,0.803,0.111,0.644,603,288,45
31161,3,"C,V,both",AB 16,AB 48,AB 54,AB 12,"AB 12,AB 37",True,True,True,3,,,,0.0,0.0,0.0,0.598,0.125,0.235,0.197,0.25,0.464,244,24,668
33053,3,"C,V,both",AB 20,AB 24,AB 81,AB 38,"AB 12,AB 38,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.199,0.206,0.762,0.371,0.322,0.058,151,407,378
33915,3,"C,V,both",AB 20,AB 54,AB 51,"AB 02,AB 38","AB 10,AB 70,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.199,0.235,0.444,0.371,0.464,0.145,151,668,117
34704,3,"C,V,both",AB 21,AB 62,AB 53,"AB 37,AB 38","AB 12,AB 59,AB 60",True,True,True,3,,,,0.0,0.0,0.0,0.298,0.438,0.164,0.074,0.167,0.121,94,48,794
35848,3,"C,V,both",AB 23,AB 78,AB 30,"AB 38,AB 70","AB 02,AB 12,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.471,0.259,0.088,0.029,0.611,0.079,34,483,419
37758,3,"C,V,both",AB 24,AB 73,AB 50,"AB 12,AB 38,AB 70",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.206,0.253,0.685,0.322,0.111,0.071,407,288,241
39916,3,"C,V,both",AB 26,AB 51,AB 78,"AB 02,AB 70","AB 10,AB 12,AB 56",True,True,True,3,,,,0.0,0.0,0.0,0.348,0.444,0.259,0.086,0.145,0.611,336,117,483
45773,3,"C,V,both",AB 32,AB 40,AB 50,AB 12,"AB 02,AB 38,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.172,0.267,0.685,0.297,0.086,0.071,290,405,241
50698,3,"C,V,both",AB 40,AB 62,AB 78,AB 38,"AB 38,AB 59",True,True,True,3,,,,0.0,0.0,0.0,0.267,0.438,0.259,0.086,0.167,0.611,405,48,483
55271,3,"C,V,both",AB 50,AB 52,AB 65,"AB 05,AB 12","AB 42,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.685,0.075,0.0,0.071,0.657,0.36,241,670,25
55730,3,"C,V,both",AB 51,AB 65,AB 53,"AB 05,AB 54","AB 38,AB 42,AB 56",True,True,True,3,,,,0.0,0.0,0.0,0.444,0.0,0.164,0.145,0.36,0.121,117,25,794
56277,3,"C,V,both",AB 53,AB 62,AB 43,"AB 12,AB 37,AB 38","AB 59,AB 70",True,True,True,3,,,,0.0,0.0,0.0,0.164,0.438,0.947,0.121,0.167,0.0,794,48,94
58694,3,"C,V,both",AB 63,AB 74,AB 03,AB 12,"AB 02,AB 28,AB 54",True,True,True,3,,,,0.0,0.0,0.0,0.889,0.25,0.7,0.0,0.154,0.104,18,52,866
323,3,"C,V,both",AB 01,AB 20,AB 58,"AB 38,AB 70","AB 12,AB 70,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.506,0.199,0.535,0.059,0.371,0.035,640,151,144
892,3,"C,V,both",AB 01,AB 79,AB 73,"AB 12,AB 70","AB 08,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.506,0.0,0.253,0.059,0.571,0.111,640,7,288
14642,3,"C,V,both",AB 07,AB 39,AB 58,"AB 12,AB 70","AB 12,AB 70,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.603,0.22,0.535,0.047,0.374,0.035,214,577,144
17912,3,"C,V,both",AB 09,AB 78,AB 50,"AB 12,AB 38,AB 70","AB 12,AB 38,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.227,0.259,0.685,0.199,0.611,0.071,211,483,241
24829,3,"C,V,both",AB 12,AB 85,AB 55,"AB 12,AB 59","AB 36,AB 59,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.05,1.0,0.112,0.534,0.026,0.229,727,38,170
30292,3,"C,V,both",AB 16,AB 52,AB 33,"AB 12,AB 70","AB 12,AB 38,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.598,0.075,0.0,0.197,0.657,0.429,244,670,21
30922,3,"C,V,both",AB 16,AB 83,AB 54,"AB 12,AB 38","AB 12,AB 26",True,True,True,3,,,,0.0,0.0,0.0,0.598,0.217,0.235,0.197,0.043,0.464,244,23,668
31296,3,"C,V,both",AB 16,AB 82,AB 52,"AB 12,AB 70","AB 12,AB 27",True,True,True,3,,,,0.0,0.0,0.0,0.598,0.095,0.075,0.197,0.714,0.657,244,21,670
32781,3,"C,V,both",AB 17,AB 53,AB 76,"AB 12,AB 70","AB 02,AB 37,AB 59",True,True,True,3,,,,0.0,0.0,0.0,0.25,0.164,0.016,0.537,0.121,0.459,80,794,61
34364,3,"C,V,both",AB 21,AB 25,AB 54,"AB 37,AB 38,AB 59","AB 12,AB 70,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.298,0.208,0.235,0.074,0.572,0.464,94,173,668
34977,3,"C,V,both",AB 21,AB 46,AB 54,"AB 10,AB 37,AB 41","AB 12,AB 37,AB 54",True,True,True,3,,,,0.0,0.0,0.0,0.298,0.064,0.235,0.074,0.156,0.464,94,173,668
37622,3,"C,V,both",AB 24,AB 67,AB 76,"AB 37,AB 38,AB 70","AB 37,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.206,0.351,0.016,0.322,0.071,0.459,407,467,61
38131,3,"C,V,both",AB 24,AB 78,AB 68,AB 38,"AB 12,AB 38",True,True,True,3,,,,0.0,0.0,0.0,0.206,0.259,0.0,0.322,0.611,0.644,407,483,45
38887,3,"C,V,both",AB 25,AB 43,AB 54,"AB 12,AB 38,AB 70","AB 70,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.208,0.947,0.235,0.572,0.0,0.464,173,94,668
42940,3,"C,V,both",AB 29,AB 73,AB 37,"AB 02,AB 37,AB 38","AB 36,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.423,0.253,0.225,0.058,0.111,0.106,52,288,595
46970,3,"C,V,both",AB 33,AB 80,AB 67,"AB 12,AB 54,AB 70",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.0,0.418,0.351,0.429,0.172,0.071,21,447,467
47450,3,"C,V,both",AB 34,AB 50,AB 54,"AB 12,AB 59","AB 08,AB 24,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.731,0.685,0.235,0.0,0.071,0.464,26,241,668
48944,3,"C,V,both",AB 37,AB 73,AB 74,"AB 02,AB 12,AB 38","AB 02,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.225,0.253,0.25,0.106,0.111,0.154,595,288,52
50265,3,"C,V,both",AB 39,AB 51,AB 50,"AB 02,AB 12","AB 10,AB 70,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.22,0.444,0.685,0.374,0.145,0.071,577,117,241
51920,3,"C,V,both",AB 41,AB 55,AB 68,"AB 38,AB 60,AB 70","AB 08,AB 38,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.158,0.112,0.0,0.29,0.229,0.644,720,170,45
52727,3,"C,V,both",AB 43,AB 46,AB 54,"AB 10,AB 12,AB 70","AB 54,AB 59,AB 70",True,True,True,3,,,,0.0,0.0,0.0,0.947,0.064,0.235,0.0,0.156,0.464,94,173,668
53921,3,"C,V,both",AB 45,AB 81,AB 68,"AB 12,AB 38","AB 12,AB 38",True,True,True,3,,,,0.0,0.0,0.0,0.148,0.762,0.0,0.701,0.058,0.644,512,378,45
54946,3,"C,V,both",AB 48,AB 50,AB 52,AB 12,"AB 01,AB 37,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.125,0.685,0.075,0.25,0.071,0.657,24,241,670
55129,3,"C,V,both",AB 50,AB 78,AB 69,AB 70,"AB 12,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.685,0.259,0.545,0.071,0.611,0.071,241,483,211
56589,3,"C,V,both",AB 53,AB 56,AB 76,"AB 12,AB 70","AB 37,AB 59,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.164,0.775,0.016,0.121,0.087,0.459,794,80,61
58817,3,"C,V,both",AB 67,AB 80,AB 82,"AB 12,AB 70,AB 80","AB 27,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.351,0.418,0.095,0.071,0.172,0.714,467,447,21
59381,3,"C,V,both",AB 72,AB 79,AB 31,"AB 38,AB 70","AB 08,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.653,0.0,0.338,0.056,0.571,0.224,588,7,340
1575,3,"C,V,both",AB 01,AB 07,AB 17,AB 12,"AB 02,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.506,0.603,0.25,0.059,0.047,0.537,640,214,80
1597,3,"C,V,both",AB 01,AB 07,AB 56,AB 12,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.506,0.603,0.775,0.059,0.047,0.087,640,214,80
14808,3,"C,V,both",AB 07,AB 29,AB 54,"AB 02,AB 12","AB 36,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.603,0.423,0.235,0.047,0.058,0.464,214,52,668
15152,3,"C,V,both",AB 07,AB 74,AB 54,AB 12,"AB 02,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.603,0.25,0.235,0.047,0.154,0.464,214,52,668
15657,3,"C,V,both",AB 07,AB 48,AB 13,"AB 12,AB 37,AB 38","AB 37,AB 38",True,True,True,3,,,,0.0,0.0,0.0,0.603,0.125,0.431,0.047,0.25,0.088,214,24,696
15677,3,"C,V,both",AB 07,AB 15,AB 51,"AB 02,AB 12","AB 10,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.603,0.066,0.444,0.047,0.803,0.145,214,603,117
18263,3,"C,V,both",AB 09,AB 28,AB 76,"AB 12,AB 42,AB 70","AB 37,AB 59,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.227,0.361,0.016,0.199,0.293,0.459,211,662,61
19541,3,"C,V,both",AB 09,AB 45,AB 69,"AB 02,AB 12,AB 70",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.227,0.148,0.545,0.199,0.701,0.071,211,512,211
21684,3,"C,V,both",AB 11,AB 25,AB 16,"AB 12,AB 38","AB 12,AB 70,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.617,0.208,0.598,0.108,0.572,0.197,517,173,244
22109,3,"C,V,both",AB 11,AB 46,AB 16,"AB 12,AB 70","AB 12,AB 37,AB 54",True,True,True,3,,,,0.0,0.0,0.0,0.617,0.064,0.598,0.108,0.156,0.197,517,173,244
23485,3,"C,V,both",AB 12,AB 25,AB 23,"AB 38,AB 70",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.05,0.208,0.471,0.534,0.572,0.029,727,173,34
23845,3,"C,V,both",AB 12,AB 46,AB 23,"AB 10,AB 70","AB 37,AB 54,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.05,0.064,0.471,0.534,0.156,0.029,727,173,34
26251,3,"C,V,both",AB 13,AB 43,AB 58,AB 70,"AB 12,AB 70",True,True,True,3,,,,0.0,0.0,0.0,0.431,0.947,0.535,0.088,0.0,0.035,696,94,144
26492,3,"C,V,both",AB 13,AB 21,AB 58,"AB 37,AB 70",AB 12,True,True,True,3,,,,0.0,0.0,0.0,0.431,0.298,0.535,0.088,0.074,0.035,696,94,144
26957,3,"C,V,both",AB 14,AB 17,AB 73,AB 12,"AB 02,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.595,0.25,0.253,0.087,0.537,0.111,566,80,288
27463,3,"C,V,both",AB 14,AB 73,AB 56,AB 12,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.595,0.253,0.775,0.087,0.111,0.087,566,288,80
31623,3,"C,V,both",AB 17,AB 24,AB 80,"AB 12,AB 38","AB 02,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.25,0.206,0.418,0.537,0.322,0.172,80,407,447
33640,3,"C,V,both",AB 20,AB 40,AB 81,"AB 12,AB 38","AB 38,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.199,0.267,0.762,0.371,0.086,0.058,151,405,378
33796,3,"C,V,both",AB 20,AB 26,AB 80,"AB 12,AB 38,AB 70",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.199,0.348,0.418,0.371,0.086,0.172,151,336,447
34877,3,"C,V,both",AB 21,AB 52,AB 55,"AB 12,AB 37,AB 42","AB 12,AB 70,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.298,0.075,0.112,0.074,0.657,0.229,94,670,170
37368,3,"C,V,both",AB 24,AB 80,AB 56,"AB 12,AB 38,AB 70",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.206,0.418,0.775,0.322,0.172,0.087,407,447,80
38909,3,"C,V,both",AB 25,AB 46,AB 72,"AB 10,AB 38,AB 70","AB 41,AB 54,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.208,0.064,0.653,0.572,0.156,0.056,173,173,588
40389,3,"C,V,both",AB 26,AB 39,AB 82,"AB 12,AB 70","AB 27,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.348,0.22,0.095,0.086,0.374,0.714,336,577,21
40402,3,"C,V,both",AB 26,AB 39,AB 33,"AB 12,AB 70",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.348,0.22,0.0,0.086,0.374,0.429,336,577,21
42789,3,"C,V,both",AB 28,AB 69,AB 76,AB 70,"AB 37,AB 59,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.361,0.545,0.016,0.293,0.071,0.459,662,211,61
44063,3,"C,V,both",AB 30,AB 62,AB 67,"AB 12,AB 38","AB 59,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.088,0.438,0.351,0.079,0.167,0.071,419,48,467
51148,3,"C,V,both",AB 40,AB 73,AB 50,AB 12,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.267,0.253,0.685,0.086,0.111,0.071,405,288,241
52692,3,"C,V,both",AB 43,AB 52,AB 55,AB 12,"AB 70,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.947,0.075,0.112,0.0,0.657,0.229,94,670,170
55388,3,"C,V,both",AB 50,AB 65,AB 54,"AB 05,AB 12","AB 38,AB 42,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.685,0.0,0.235,0.071,0.36,0.464,241,25,668
59863,3,"C,V,both",AB 76,AB 79,AB 03,AB 70,"AB 08,AB 37",True,True,True,3,,,,0.0,0.0,0.0,0.016,0.0,0.7,0.459,0.571,0.104,61,7,866
1869,3,"C,V,both",AB 01,AB 50,AB 29,"AB 02,AB 12","AB 36,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.506,0.685,0.423,0.059,0.071,0.058,640,241,52
1874,3,"C,V,both",AB 01,AB 50,AB 74,AB 12,"AB 02,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.506,0.685,0.25,0.059,0.071,0.154,640,241,52
18751,3,"C,V,both",AB 09,AB 29,AB 52,"AB 02,AB 12","AB 36,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.227,0.423,0.075,0.199,0.058,0.657,211,52,670
18865,3,"C,V,both",AB 09,AB 52,AB 74,AB 12,"AB 02,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.227,0.075,0.25,0.199,0.657,0.154,211,670,52
22696,3,"C,V,both",AB 11,AB 81,AB 85,"AB 12,AB 59","AB 12,AB 36",True,True,True,3,,,,0.0,0.0,0.0,0.617,0.762,1.0,0.108,0.058,0.026,517,378,38
23141,3,"C,V,both",AB 11,AB 26,AB 17,AB 12,"AB 02,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.617,0.348,0.25,0.108,0.086,0.537,517,336,80
23149,3,"C,V,both",AB 11,AB 26,AB 56,AB 12,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.617,0.348,0.775,0.108,0.086,0.087,517,336,80
26562,3,"C,V,both",AB 13,AB 22,AB 55,"AB 05,AB 37,AB 70","AB 51,AB 70",True,True,True,3,,,,0.0,0.0,0.0,0.431,0.164,0.112,0.088,0.075,0.229,696,67,170
30467,3,"C,V,both",AB 16,AB 54,AB 33,"AB 12,AB 70","AB 12,AB 38,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.598,0.235,0.0,0.197,0.464,0.429,244,668,21
31058,3,"C,V,both",AB 16,AB 43,AB 37,"AB 12,AB 38,AB 70","AB 38,AB 70",True,True,True,3,,,,0.0,0.0,0.0,0.598,0.947,0.225,0.197,0.0,0.106,244,94,595
31274,3,"C,V,both",AB 16,AB 37,AB 21,"AB 37,AB 38","AB 12,AB 38,AB 70",True,True,True,3,,,,0.0,0.0,0.0,0.598,0.225,0.298,0.197,0.106,0.074,244,595,94
31305,3,"C,V,both",AB 16,AB 82,AB 54,"AB 12,AB 70","AB 12,AB 27",True,True,True,3,,,,0.0,0.0,0.0,0.598,0.095,0.235,0.197,0.714,0.464,244,21,668
35299,3,"C,V,both",AB 21,AB 53,AB 68,"AB 36,AB 37,AB 38","AB 08,AB 12,AB 38",True,True,True,3,,,,0.0,0.0,0.0,0.298,0.164,0.0,0.074,0.121,0.644,94,794,45
35428,3,"C,V,both",AB 22,AB 30,AB 80,"AB 12,AB 37","AB 51,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.164,0.088,0.418,0.075,0.079,0.172,67,419,447
43251,3,"C,V,both",AB 29,AB 52,AB 69,"AB 02,AB 70","AB 36,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.423,0.075,0.545,0.058,0.657,0.071,52,670,211
45698,3,"C,V,both",AB 32,AB 62,AB 37,AB 38,"AB 38,AB 59",True,True,True,3,,,,0.0,0.0,0.0,0.172,0.438,0.225,0.297,0.167,0.106,290,48,595
51064,3,"C,V,both",AB 40,AB 67,AB 76,"AB 12,AB 37,AB 70","AB 37,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.267,0.351,0.016,0.086,0.071,0.459,405,467,61
51336,3,"C,V,both",AB 40,AB 78,AB 68,AB 38,AB 38,True,True,True,3,,,,0.0,0.0,0.0,0.267,0.259,0.0,0.086,0.611,0.644,405,483,45
54954,3,"C,V,both",AB 48,AB 50,AB 54,AB 12,"AB 01,AB 37,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.125,0.685,0.235,0.25,0.071,0.464,24,241,668
56231,3,"C,V,both",AB 52,AB 74,AB 69,"AB 02,AB 12,AB 70","AB 02,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.075,0.25,0.545,0.657,0.154,0.071,670,52,211
59230,3,"C,V,both",AB 69,AB 13,AB 34,"AB 59,AB 70","AB 08,AB 12,AB 24",True,True,True,3,,,,0.0,0.0,0.0,0.545,0.431,0.731,0.071,0.088,0.0,211,696,26
455,3,"C,V,both",AB 01,AB 62,AB 16,"AB 12,AB 38","AB 12,AB 59",True,True,True,3,,,,0.0,0.0,0.0,0.506,0.438,0.598,0.059,0.167,0.197,640,48,244
14712,3,"C,V,both",AB 07,AB 62,AB 52,"AB 12,AB 38","AB 59,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.603,0.438,0.075,0.047,0.167,0.657,214,48,670
15607,3,"C,V,both",AB 07,AB 31,AB 81,"AB 12,AB 38","AB 38,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.603,0.338,0.762,0.047,0.224,0.058,214,340,378
18602,3,"C,V,both",AB 09,AB 39,AB 58,"AB 02,AB 12,AB 70","AB 02,AB 12,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.227,0.22,0.535,0.199,0.374,0.035,211,577,144
24135,3,"C,V,both",AB 12,AB 58,AB 76,"AB 56,AB 70","AB 12,AB 59",True,True,True,3,,,,0.0,0.0,0.0,0.05,0.535,0.016,0.534,0.035,0.459,727,144,61
28189,3,"C,V,both",AB 14,AB 31,AB 34,"AB 38,AB 59","AB 08,AB 24,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.595,0.338,0.731,0.087,0.224,0.0,566,340,26
30109,3,"C,V,both",AB 16,AB 28,AB 34,"AB 12,AB 59","AB 12,AB 24",True,True,True,3,,,,0.0,0.0,0.0,0.598,0.361,0.731,0.197,0.293,0.0,244,662,26
30526,3,"C,V,both",AB 16,AB 80,AB 50,AB 12,"AB 12,AB 38,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.598,0.418,0.685,0.197,0.172,0.071,244,447,241
31089,3,"C,V,both",AB 16,AB 63,AB 52,AB 12,"AB 12,AB 54",True,True,True,3,,,,0.0,0.0,0.0,0.598,0.889,0.075,0.197,0.0,0.657,244,18,670
32286,3,"C,V,both",AB 17,AB 40,AB 80,AB 12,"AB 02,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.25,0.267,0.418,0.537,0.086,0.172,80,405,447
32663,3,"C,V,both",AB 17,AB 31,AB 45,"AB 12,AB 38","AB 02,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.25,0.338,0.148,0.537,0.224,0.701,80,340,512
33447,3,"C,V,both",AB 20,AB 41,AB 76,"AB 38,AB 70","AB 59,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.199,0.158,0.016,0.371,0.29,0.459,151,720,61
35107,3,"C,V,both",AB 21,AB 54,AB 55,"AB 12,AB 37,AB 42","AB 12,AB 70,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.298,0.235,0.112,0.074,0.464,0.229,94,668,170
35460,3,"C,V,both",AB 22,AB 39,AB 73,"AB 12,AB 37","AB 07,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.164,0.22,0.253,0.075,0.374,0.111,67,577,288
38633,3,"C,V,both",AB 25,AB 30,AB 31,AB 38,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.208,0.088,0.338,0.572,0.079,0.224,173,419,340
44311,3,"C,V,both",AB 30,AB 46,AB 31,"AB 38,AB 70","AB 37,AB 54,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.088,0.064,0.338,0.079,0.156,0.224,419,173,340
45033,3,"C,V,both",AB 31,AB 45,AB 56,"AB 12,AB 38,AB 70",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.338,0.148,0.775,0.224,0.701,0.087,340,512,80
46722,3,"C,V,both",AB 33,AB 52,AB 50,"AB 12,AB 70",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.0,0.075,0.685,0.429,0.657,0.071,21,670,241
47021,3,"C,V,both",AB 33,AB 51,AB 53,"AB 54,AB 70","AB 04,AB 56,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.0,0.444,0.164,0.429,0.145,0.121,21,117,794
50227,3,"C,V,both",AB 39,AB 58,AB 69,AB 70,"AB 12,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.22,0.535,0.545,0.374,0.035,0.071,577,144,211
50906,3,"C,V,both",AB 40,AB 80,AB 56,AB 12,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.267,0.418,0.775,0.086,0.172,0.087,405,447,80
52832,3,"C,V,both",AB 43,AB 54,AB 55,AB 12,"AB 70,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.947,0.235,0.112,0.0,0.464,0.229,94,668,170
55267,3,"C,V,both",AB 50,AB 52,AB 82,"AB 12,AB 70","AB 27,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.685,0.075,0.095,0.071,0.657,0.714,241,670,21
58735,3,"C,V,both",AB 63,AB 67,AB 80,AB 12,"AB 28,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.889,0.351,0.418,0.0,0.071,0.172,18,467,447
59186,3,"C,V,both",AB 69,AB 65,AB 13,"AB 05,AB 70","AB 12,AB 38,AB 42",True,True,True,3,,,,0.0,0.0,0.0,0.545,0.0,0.431,0.071,0.36,0.088,211,25,696
774,3,"C,V,both",AB 01,AB 09,AB 17,AB 12,"AB 02,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.506,0.227,0.25,0.059,0.199,0.537,640,211,80
798,3,"C,V,both",AB 01,AB 09,AB 56,AB 12,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.506,0.227,0.775,0.059,0.199,0.087,640,211,80
2210,3,"C,V,both",AB 01,AB 56,AB 69,"AB 12,AB 70",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.506,0.775,0.545,0.059,0.087,0.071,640,80,211
2389,3,"C,V,both",AB 01,AB 17,AB 69,"AB 12,AB 70","AB 02,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.506,0.25,0.545,0.059,0.537,0.071,640,80,211
14116,3,"C,V,both",AB 07,AB 14,AB 20,"AB 12,AB 38",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.603,0.595,0.199,0.047,0.087,0.371,214,566,151
15098,3,"C,V,both",AB 07,AB 82,AB 13,"AB 38,AB 70","AB 27,AB 38,AB 39",True,True,True,3,,,,0.0,0.0,0.0,0.603,0.095,0.431,0.047,0.714,0.088,214,21,696
15630,3,"C,V,both",AB 07,AB 13,AB 33,"AB 38,AB 70","AB 38,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.603,0.431,0.0,0.047,0.088,0.429,214,696,21
18763,3,"C,V,both",AB 09,AB 29,AB 54,"AB 02,AB 12","AB 36,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.227,0.423,0.235,0.199,0.058,0.464,211,52,668
19011,3,"C,V,both",AB 09,AB 74,AB 54,AB 12,"AB 02,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.227,0.25,0.235,0.199,0.154,0.464,211,52,668
19464,3,"C,V,both",AB 09,AB 48,AB 13,"AB 12,AB 37,AB 38","AB 37,AB 38",True,True,True,3,,,,0.0,0.0,0.0,0.227,0.125,0.431,0.199,0.25,0.088,211,24,696
19484,3,"C,V,both",AB 09,AB 15,AB 51,"AB 02,AB 12","AB 02,AB 10,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.227,0.066,0.444,0.199,0.803,0.145,211,603,117
21661,3,"C,V,both",AB 11,AB 25,AB 50,"AB 12,AB 38,AB 70",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.617,0.208,0.685,0.108,0.572,0.071,517,173,241
22085,3,"C,V,both",AB 11,AB 46,AB 50,"AB 12,AB 70","AB 54,AB 59,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.617,0.064,0.685,0.108,0.156,0.071,517,173,241
22221,3,"C,V,both",AB 11,AB 79,AB 24,"AB 38,AB 70","AB 08,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.617,0.0,0.206,0.108,0.571,0.322,517,7,407
22630,3,"C,V,both",AB 11,AB 16,AB 55,AB 12,"AB 12,AB 70,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.617,0.598,0.112,0.108,0.197,0.229,517,244,170
