link_type,sign_a,sign_b,shared_following_sign,shared_preceding_sign,bigram_total,total_common_right,total_common_left,common_right_signs,common_left_signs
vowel-candidate,AB 24,AB 30,,AB 77,13,,27,,"AB 02, AB 05, AB 06, AB 08, AB 11"
vowel-candidate,AB 24,AB 11,,AB 77,13,,29,,"AB 01, AB 02, AB 05, AB 06, AB 08"
vowel-candidate,AB 24,AB 72,,AB 77,13,,27,,"AB 01, AB 02, AB 05, AB 06, AB 08"
vowel-candidate,AB 37,AB 30,,AB 77,13,,31,,"AB 02, AB 03, AB 05, AB 06, AB 08"
vowel-candidate,AB 37,AB 11,,AB 77,13,,33,,"AB 02, AB 03, AB 04, AB 05, AB 06"
vowel-candidate,AB 37,AB 72,,AB 77,13,,26,,"AB 02, AB 03, AB 04, AB 05, AB 06"
vowel-candidate,AB 30,AB 28,,AB 77,13,,30,,"AB 02, AB 03, AB 05, AB 06, AB 08"
vowel-candidate,AB 30,AB 01,,AB 77,13,,31,,"AB 02, AB 03, AB 05, AB 06, AB 08"
vowel-candidate,AB 30,AB 77,,AB 77,13,,35,,"AB 02, AB 03, AB 05, AB 06, AB 08"
vowel-candidate,AB 30,AB 08,,AB 77,13,,32,,"AB 02, AB 03, AB 05, AB 06, AB 08"
vowel-candidate,AB 52,AB 10,,AB 77,13,,27,,"AB 01, AB 02, AB 03, AB 05, AB 06"
vowel-candidate,AB 28,AB 11,,AB 77,13,,37,,"AB 01, AB 02, AB 03, AB 04, AB 05"
vowel-candidate,AB 28,AB 72,,AB 77,13,,32,,"AB 01, AB 02, AB 03, AB 04, AB 05"
vowel-candidate,AB 54,AB 10,,AB 77,13,,32,,"AB 01, AB 02, AB 03, AB 04, AB 05"
vowel-candidate,AB 01,AB 11,,AB 77,13,,38,,"AB 01, AB 02, AB 03, AB 04, AB 05"
vowel-candidate,AB 01,AB 72,,AB 77,13,,34,,"AB 01, AB 02, AB 03, AB 04, AB 05"
vowel-candidate,AB 11,AB 77,,AB 77,13,,38,,"AB 01, AB 02, AB 03, AB 04, AB 05"
vowel-candidate,AB 11,AB 08,,AB 77,13,,37,,"AB 02, AB 03, AB 04, AB 05, AB 06"
vowel-candidate,AB 10,AB 07,,AB 77,13,,20,,"AB 02, AB 05, AB 08, AB 15, AB 36"
vowel-candidate,AB 77,AB 72,,AB 77,13,,33,,"AB 01, AB 02, AB 03, AB 04, AB 05"
vowel-candidate,AB 72,AB 08,,AB 77,13,,31,,"AB 02, AB 03, AB 04, AB 05, AB 06"
vowel-candidate,AB 36,AB 13,,AB 12,13,,35,,"AB 02, AB 03, AB 04, AB 05, AB 06"
vowel-candidate,AB 14,AB 16,,AB 12,13,,21,,"AB 02, AB 04, AB 05, AB 10, AB 12"
vowel-candidate,AB 13,AB 70,,AB 12,13,,41,,"AB 02, AB 03, AB 04, AB 05, AB 06"
vowel-candidate,AB 13,AB 05,,AB 12,13,,41,,"AB 02, AB 03, AB 04, AB 05, AB 06"
vowel-candidate,AB 13,AB 77,,AB 12,13,,40,,"AB 02, AB 03, AB 04, AB 05, AB 06"
vowel-candidate,AB 13,AB 61,,AB 12,13,,37,,"AB 02, AB 03, AB 04, AB 05, AB 06"
vowel-candidate,AB 13,AB 78,,AB 12,13,,33,,"AB 02, AB 03, AB 04, AB 05, AB 06"
vowel-candidate,AB 13,AB 42,,AB 12,13,,41,,"AB 02, AB 03, AB 04, AB 05, AB 06"
vowel-candidate,AB 13,AB 24,,AB 12,13,,29,,"AB 02, AB 05, AB 06, AB 08, AB 09"
vowel-candidate,AB 16,AB 30,,AB 12,13,,20,,"AB 02, AB 05, AB 08, AB 11, AB 12"
vowel-candidate,AB 16,AB 41,,AB 12,13,,22,,"AB 02, AB 04, AB 05, AB 08, AB 10"
vowel-candidate,AB 10,AB 78,,AB 12,13,,25,,"AB 02, AB 03, AB 04, AB 05, AB 06"
vowel-candidate,AB 03,AB 58,,AB 12,13,,13,,"AB 02, AB 05, AB 06, AB 12, AB 36"
vowel-candidate,AB 81,AB 26,,AB 12,13,,20,,"AB 02, AB 04, AB 05, AB 08, AB 10"
vowel-candidate,AB 78,AB 53,,AB 12,13,,29,,"AB 02, AB 03, AB 04, AB 05, AB 08"
vowel-candidate,AB 78,AB 69,,AB 12,13,,19,,"AB 02, AB 03, AB 04, AB 05, AB 08"
vowel-candidate,AB 78,AB 44,,AB 12,13,,34,,"AB 02, AB 03, AB 04, AB 05, AB 06"
vowel-candidate,AB 78,AB 39,,AB 12,13,,29,,"AB 02, AB 04, AB 05, AB 06, AB 08"
vowel-candidate,AB 78,AB 27,,AB 12,13,,31,,"AB 02, AB 03, AB 04, AB 05, AB 06"
vowel-candidate,AB 58,AB 28,,AB 12,13,,12,,"AB 02, AB 05, AB 06, AB 12, AB 36"
vowel-candidate,AB 41,AB 32,,AB 38,13,,23,,"AB 02, AB 03, AB 05, AB 06, AB 08"
vowel-candidate,AB 67,AB 16,,AB 38,13,,21,,"AB 02, AB 04, AB 05, AB 08, AB 10"
vowel-candidate,AB 67,AB 68,,AB 38,13,,3,,"AB 03, AB 08, AB 38"
vowel-candidate,AB 67,AB 65,,AB 38,13,,4,,"AB 08, AB 38, AB 42, AB 72"
vowel-candidate,AB 80,AB 16,,AB 38,13,,23,,"AB 02, AB 04, AB 05, AB 08, AB 10"
vowel-candidate,AB 80,AB 68,,AB 38,13,,4,,"AB 08, AB 38, AB 69, AB 81"
vowel-candidate,AB 80,AB 65,,AB 38,13,,6,,"AB 08, AB 28, AB 38, AB 42, AB 53"
vowel-candidate,AB 09,AB 81,,AB 38,13,,23,,"AB 02, AB 04, AB 05, AB 06, AB 08"
vowel-candidate,AB 09,AB 32,,AB 38,13,,19,,"AB 02, AB 05, AB 06, AB 08, AB 11"
vowel-candidate,AB 59,AB 32,,AB 38,13,,27,,"AB 02, AB 03, AB 05, AB 06, AB 07"
vowel-candidate,AB 27,AB 51,,AB 10,13,,13,,"AB 02, AB 04, AB 08, AB 10, AB 36"
vowel-candidate,AB 81,AB 51,,AB 10,13,,15,,"AB 02, AB 04, AB 07, AB 08, AB 10"
vowel-candidate,AB 70,AB 43,,AB 70,13,,12,,"AB 02, AB 05, AB 06, AB 15, AB 28"
vowel-candidate,AB 50,AB 74,,AB 02,13,,6,,"AB 02, AB 03, AB 08, AB 36, AB 42"
vowel-candidate,AB 45,AB 17,,AB 02,13,,10,,"AB 02, AB 07, AB 13, AB 27, AB 36"
vowel-candidate,AB 43,AB 74,,AB 02,13,,3,,"AB 02, AB 28, AB 36"
vowel-candidate,AB 31,AB 74,,AB 02,13,,6,,"AB 02, AB 03, AB 08, AB 28, AB 42"
vowel-candidate,AB 27,AB 17,,AB 02,13,,8,,"AB 02, AB 13, AB 28, AB 36, AB 57"
vowel-candidate,AB 51,AB 46,,AB 54,13,,5,,"AB 07, AB 40, AB 41, AB 53, AB 54"
vowel-candidate,AB 51,AB 63,,AB 54,13,,1,,AB 54
vowel-candidate,AB 46,AB 14,,AB 54,13,,11,,"AB 01, AB 07, AB 28, AB 39, AB 40"
vowel-candidate,AB 14,AB 63,,AB 54,13,,3,,"AB 28, AB 54, AB 81"
vowel-candidate,AB 54,AB 48,,AB 37,13,,3,,"AB 01, AB 37, AB 41"
vowel-candidate,AB 70,AB 48,,AB 37,13,,3,,"AB 01, AB 37, AB 41"
vowel-candidate,AB 26,AB 29,,AB 36,13,,6,,"AB 05, AB 08, AB 36, AB 51, AB 57"
vowel-candidate,AB 69,AB 29,,AB 36,13,,7,,"AB 05, AB 08, AB 36, AB 45, AB 51"
vowel-candidate,AB 76,AB 39,,AB 59,13,,5,,"AB 39, AB 44, AB 59, AB 72, AB 75"
vowel-candidate,AB 76,AB 17,,AB 59,13,,2,,"AB 59, AB 72"
vowel-candidate,AB 14,AB 62,,AB 59,13,,4,,"AB 07, AB 26, AB 59, AB 60"
vowel-candidate,AB 81,AB 62,,AB 59,13,,4,,"AB 07, AB 59, AB 60, AB 78"
vowel-candidate,AB 13,AB 62,,AB 59,13,,4,,"AB 26, AB 59, AB 60, AB 78"
vowel-candidate,AB 01,AB 62,,AB 59,13,,5,,"AB 07, AB 26, AB 59, AB 60, AB 78"
vowel-candidate,AB 16,AB 62,,AB 59,13,,2,,"AB 59, AB 60"
vowel-candidate,AB 77,AB 22,,AB 07,13,,3,,"AB 01, AB 07, AB 51"
vowel-candidate,AB 54,AB 79,,AB 08,13,,2,,"AB 08, AB 80"
vowel-candidate,AB 79,AB 81,,AB 08,13,,2,,"AB 08, AB 80"
vowel-candidate,AB 79,AB 75,,AB 08,13,,2,,"AB 08, AB 80"
vowel-candidate,AB 79,AB 69,,AB 08,13,,1,,AB 08
vowel-candidate,AB 56,AB 64,,AB 08,13,,1,,AB 08
