triple_id,total_connections,connections,sign_1,sign_2,sign_3,shared_following,shared_preceding,s1_in_uncertain,s2_in_uncertain,s3_in_uncertain,uncertain_count,sign_1_ml_pred,sign_2_ml_pred,sign_3_ml_pred,sign_1_ml_conf,sign_2_ml_conf,sign_3_ml_conf,sign_1_pos_init,sign_2_pos_init,sign_3_pos_init,sign_1_pos_fin,sign_2_pos_fin,sign_3_pos_fin,sign_1_total_occ,sign_2_total_occ,sign_3_total_occ
11783,3,"C,V,both",AB 61,AB 75,AB 01,AB 10,"AB 26,AB 32",False,True,True,2,,tu,da,0.0,0.0674,0.525,0.057,0.036,0.154,0.302,0.286,0.091,53,28,143
12126,3,"C,V,both",AB 65,AB 64,AB 09,"AB 04,AB 07,AB 46","AB 56,AB 66",True,True,False,2,jo,o,,0.2831,0.276,0.0,0.092,0.156,0.058,0.058,0.156,0.232,120,32,69
12388,3,"C,V,both",AB 77,AB 59,AB 87,AB 08,"AB 24,AB 29,AB 36",False,True,True,2,,ta,lo,0.0,0.0979,0.1181,0.205,0.11,0.18,0.372,0.15,0.295,78,100,61
4341,3,"C,V,both",AB 07,AB 10,AB 14,"AB 24,AB 56","AB 24,AB 62",True,False,True,2,di,,do,0.4855,0.0,0.4233,0.083,0.162,0.05,0.101,0.059,0.125,109,68,40
5953,3,"C,V,both",AB 10,AB 64,AB 52,"AB 07,AB 56","AB 06,AB 66",False,True,True,2,,o,no,0.0,0.276,0.2915,0.162,0.156,0.094,0.059,0.156,0.094,68,32,117
6186,3,"C,V,both",AB 12,AB 38,AB 01,"AB 10,AB 23,AB 59","AB 23,AB 56",False,True,True,2,,e,da,0.0,0.4961,0.525,0.07,0.086,0.154,0.14,0.143,0.091,43,35,143
6350,3,"C,V,both",AB 13,AB 50,AB 52,AB 56,"AB 08,AB 49,AB 56",False,True,True,2,,pu,no,0.0,0.3216,0.2915,0.178,0.138,0.094,0.089,0.103,0.094,45,58,117
6474,3,"C,V,both",AB 14,AB 32,AB 73,AB 01,"AB 06,AB 24",True,False,True,2,do,,mi,0.4233,0.0,0.0979,0.05,0.098,0.118,0.125,0.116,0.132,40,112,68
6498,3,"C,V,both",AB 14,AB 22f,AB 65,"AB 01,AB 24,AB 56","AB 07,AB 32,AB 44",True,False,True,2,do,,jo,0.4233,0.0,0.2831,0.05,0.103,0.092,0.125,0.138,0.058,40,58,120
6669,3,"C,V,both",AB 14,AB 30,AB 71,"AB 24,AB 26,AB 29","AB 24,AB 32,AB 62",True,False,True,2,do,,ke,0.4233,0.0,0.1184,0.05,0.065,0.244,0.125,0.043,0.22,40,139,41
6798,3,"C,V,both",AB 22f,AB 23,AB 73,"AB 01,AB 56","AB 06,AB 08,AB 51",False,True,True,2,,mu,mi,0.0,0.4072,0.0979,0.103,0.074,0.118,0.138,0.074,0.132,58,94,68
7312,3,"C,V,both",AB 23,AB 34,AB 73,"AB 01,AB 30,AB 56","AB 06,AB 24,AB 56",True,False,True,2,mu,,mi,0.4072,0.0,0.0979,0.074,0.085,0.118,0.074,0.119,0.132,94,59,68
7849,3,"C,V,both",AB 24,AB 58,AB 45,"AB 06,AB 08","AB 52,AB 56",False,True,True,2,,su,de,0.0,0.3193,0.3035,0.103,0.0,0.013,0.143,0.067,0.039,126,15,77
8351,3,"C,V,both",AB 29,AB 54,AB 48,"AB 06,AB 56","AB 07,AB 66",True,False,True,2,pu,,wa,0.3253,0.0,0.3229,0.118,0.083,0.087,0.243,0.056,0.087,144,36,46
9475,3,"C,V,both",AB 35,AB 50,AB 01,"AB 07,AB 52,AB 56","AB 08,AB 23",False,True,True,2,,pu,da,0.0,0.3216,0.525,0.125,0.138,0.154,0.125,0.103,0.091,24,58,143
10455,3,"C,V,both",AB 46,AB 57,AB 59,"AB 08,AB 49,AB 56","AB 49,AB 66",True,False,True,2,je,,ta,0.2109,0.0,0.0979,0.196,0.11,0.11,0.157,0.11,0.15,51,73,100
10483,3,"C,V,both",AB 46,AB 73,AB 03,"AB 01,AB 07,AB 44","AB 06,AB 44,AB 49",True,True,False,2,je,mi,,0.2109,0.0979,0.0,0.196,0.118,0.097,0.157,0.132,0.087,51,68,103
11641,3,"C,V,both",AB 57,AB 07,AB 38,"AB 23,AB 56","AB 10,AB 56,AB 63",False,True,True,2,,di,e,0.0,0.4855,0.4961,0.11,0.083,0.086,0.11,0.101,0.143,73,109,35
11696,3,"C,V,both",AB 57,AB 37,AB 56,"AB 03,AB 36,AB 56","AB 04,AB 63",False,True,True,2,,ke,pa,0.0,0.0757,0.2148,0.11,0.125,0.144,0.11,0.125,0.106,73,16,132
11780,3,"C,V,both",AB 61,AB 72,AB 01,"AB 08,AB 10,AB 29","AB 32,AB 36",False,True,True,2,,pe,da,0.0,0.2709,0.525,0.057,0.038,0.154,0.302,0.192,0.091,53,26,143
12080,3,"C,V,both",AB 65,AB 50,AB 12,"AB 10,AB 56,AB 59","AB 01,AB 08,AB 52",True,True,False,2,jo,pu,,0.2831,0.3216,0.0,0.092,0.138,0.07,0.058,0.103,0.14,120,58,43
12097,3,"C,V,both",AB 65,AB 34,AB 14,"AB 24,AB 56","AB 24,AB 32,AB 56",True,False,True,2,jo,,do,0.2831,0.0,0.4233,0.092,0.085,0.05,0.058,0.119,0.125,120,59,40
12294,3,"C,V,both",AB 72,AB 73,AB 24,"AB 08,AB 29,AB 30","AB 06,AB 36,AB 72",True,True,False,2,pe,mi,,0.2709,0.0979,0.0,0.038,0.118,0.103,0.192,0.132,0.143,26,68,126
5488,3,"C,V,both",AB 09,AB 14,AB 07,"AB 04,AB 24,AB 36","AB 24,AB 56",False,True,True,2,,do,di,0.0,0.4233,0.4855,0.058,0.05,0.083,0.232,0.125,0.101,69,40,109
5660,3,"C,V,both",AB 10,AB 23,AB 50,AB 56,"AB 06,AB 08",False,True,True,2,,mu,pu,0.0,0.4072,0.3216,0.162,0.074,0.138,0.059,0.074,0.103,68,94,58
6179,3,"C,V,both",AB 12,AB 59,AB 45,"AB 06,AB 51","AB 01,AB 08,AB 52",False,True,True,2,,ta,de,0.0,0.0979,0.3035,0.07,0.11,0.013,0.14,0.15,0.039,43,100,77
7353,3,"C,V,both",AB 23,AB 63,AB 45,"AB 56,AB 62","AB 06,AB 52,AB 56",True,False,True,2,mu,,de,0.4072,0.0,0.3035,0.074,0.196,0.013,0.074,0.174,0.039,94,46,77
9949,3,"C,V,both",AB 44,AB 47,AB 45,"AB 23,AB 57,AB 65","AB 08,AB 56,AB 62",False,True,True,2,,ja,de,0.0,0.2217,0.3035,0.075,0.131,0.013,0.087,0.082,0.039,80,61,77
10314,3,"C,V,both",AB 45,AB 57,AB 73,"AB 01,AB 23,AB 44","AB 06,AB 51,AB 63",True,False,True,2,de,,mi,0.3035,0.0,0.0979,0.013,0.11,0.118,0.039,0.11,0.132,77,73,68
11086,3,"C,V,both",AB 50,AB 77,AB 59,"AB 08,AB 56,AB 59","AB 08,AB 24,AB 29",True,False,True,2,pu,,ta,0.3216,0.0,0.0979,0.138,0.205,0.11,0.103,0.372,0.15,58,78,100
11412,3,"C,V,both",AB 52,AB 57,AB 72,"AB 08,AB 56,AB 59","AB 36,AB 63",True,False,True,2,no,,pe,0.2915,0.0,0.2709,0.094,0.11,0.038,0.094,0.11,0.192,117,73,26
11454,3,"C,V,both",AB 52,AB 64,AB 09,"AB 07,AB 46,AB 63","AB 56,AB 66",True,True,False,2,no,o,,0.2915,0.276,0.0,0.094,0.156,0.058,0.094,0.156,0.232,117,32,69
146,3,"C,V,both",AB 01,AB 54,AB 14,"AB 24,AB 56","AB 24,AB 32,AB 66",True,False,True,2,da,,do,0.525,0.0,0.4233,0.154,0.083,0.05,0.091,0.056,0.125,143,36,40
4017,3,"C,V,both",AB 07,AB 22f,AB 46,"AB 07,AB 08,AB 56","AB 07,AB 44,AB 49",True,False,True,2,di,,je,0.4855,0.0,0.2109,0.083,0.103,0.196,0.101,0.138,0.157,109,58,51
4347,3,"C,V,both",AB 07,AB 10,AB 71,"AB 07,AB 56",AB 62,True,False,True,2,di,,ke,0.4855,0.0,0.1184,0.083,0.162,0.244,0.101,0.059,0.22,109,68,41
5125,3,"C,V,both",AB 09,AB 23,AB 50,"AB 36,AB 56,AB 63","AB 08,AB 56",False,True,True,2,,mu,pu,0.0,0.4072,0.3216,0.058,0.074,0.138,0.232,0.074,0.103,69,94,58
6604,3,"C,V,both",AB 14,AB 44,AB 59,"AB 24,AB 52","AB 08,AB 24,AB 32",True,False,True,2,do,,ta,0.4233,0.0,0.0979,0.05,0.075,0.11,0.125,0.087,0.15,40,80,100
7037,3,"C,V,both",AB 22f,AB 14,AB 52,"AB 01,AB 24,AB 56","AB 07,AB 44",False,True,True,2,,do,no,0.0,0.4233,0.2915,0.103,0.05,0.094,0.138,0.125,0.094,58,40,117
7220,3,"C,V,both",AB 23,AB 13,AB 45,"AB 23,AB 56,AB 62",AB 56,True,False,True,2,mu,,de,0.4072,0.0,0.3035,0.074,0.178,0.013,0.074,0.089,0.039,94,45,77
10621,3,"C,V,both",AB 47,AB 63,AB 07,"AB 56,AB 57,AB 65","AB 10,AB 56",True,False,True,2,ja,,di,0.2217,0.0,0.4855,0.131,0.196,0.083,0.082,0.174,0.101,61,46,109
11738,3,"C,V,both",AB 59,AB 48,AB 57,"AB 47,AB 56",AB 66,True,True,False,2,ta,wa,,0.0979,0.3229,0.0,0.11,0.087,0.11,0.15,0.087,0.11,100,46,73
12217,3,"C,V,both",AB 71,AB 73,AB 32,"AB 01,AB 07,AB 29","AB 06,AB 44,AB 49",True,True,False,2,ke,mi,,0.1184,0.0979,0.0,0.244,0.118,0.098,0.22,0.132,0.116,41,68,112
3908,3,"C,V,both",AB 07,AB 47,AB 13,"AB 32,AB 56,AB 65",AB 56,True,True,False,2,di,ja,,0.4855,0.2217,0.0,0.083,0.131,0.178,0.101,0.082,0.089,109,61,45
4293,3,"C,V,both",AB 07,AB 57,AB 64,"AB 07,AB 44,AB 56","AB 36,AB 56,AB 66",True,False,True,2,di,,o,0.4855,0.0,0.276,0.083,0.11,0.156,0.101,0.11,0.156,109,73,32
4424,3,"C,V,both",AB 07,AB 71,AB 09,"AB 04,AB 07,AB 26","AB 56,AB 62",True,True,False,2,di,ke,,0.4855,0.1184,0.0,0.083,0.244,0.058,0.101,0.22,0.232,109,41,69
6753,3,"C,V,both",AB 22f,AB 47,AB 59,"AB 01,AB 56,AB 57","AB 08,AB 49,AB 51",False,True,True,2,,ja,ta,0.0,0.2217,0.0979,0.103,0.131,0.11,0.138,0.082,0.15,58,61,100
9260,3,"C,V,both",AB 34,AB 47,AB 59,"AB 04,AB 56,AB 57","AB 49,AB 56,AB 66",False,True,True,2,,ja,ta,0.0,0.2217,0.0979,0.085,0.131,0.11,0.119,0.082,0.15,59,61,100
10397,3,"C,V,both",AB 45,AB 72,AB 32,"AB 06,AB 08","AB 17,AB 59,AB 63",True,True,False,2,de,pe,,0.3035,0.2709,0.0,0.013,0.038,0.098,0.039,0.192,0.116,77,26,112
10452,3,"C,V,both",AB 46,AB 57,AB 23,"AB 07,AB 49,AB 56","AB 49,AB 56",True,False,True,2,je,,mu,0.2109,0.0,0.4072,0.196,0.11,0.074,0.157,0.11,0.074,51,73,94
11755,3,"C,V,both",AB 59,AB 58,AB 03,"AB 08,AB 52","AB 44,AB 52,AB 66",True,True,False,2,ta,su,,0.0979,0.3193,0.0,0.11,0.0,0.097,0.15,0.067,0.087,100,15,103
12092,3,"C,V,both",AB 65,AB 44,AB 37,"AB 03,AB 24","AB 08,AB 51",True,False,True,2,jo,,ke,0.2831,0.0,0.0757,0.092,0.075,0.125,0.058,0.087,0.125,120,80,16
4020,3,"C,V,both",AB 07,AB 22f,AB 48,"AB 07,AB 56",AB 07,True,False,True,2,di,,wa,0.4855,0.0,0.3229,0.083,0.103,0.087,0.101,0.138,0.087,109,58,46
6032,3,"C,V,both",AB 12,AB 23,AB 45,"AB 51,AB 62","AB 01,AB 52,AB 56",False,True,True,2,,mu,de,0.0,0.4072,0.3035,0.07,0.074,0.013,0.14,0.074,0.039,43,94,77
9335,3,"C,V,both",AB 34,AB 48,AB 07,"AB 06,AB 07,AB 56","AB 07,AB 56,AB 66",False,True,True,2,,wa,di,0.0,0.3229,0.4855,0.085,0.087,0.083,0.119,0.087,0.101,59,46,109
10097,3,"C,V,both",AB 44,AB 59,AB 71,"AB 26,AB 29,AB 52","AB 08,AB 49,AB 62",False,True,True,2,,ta,ke,0.0,0.0979,0.1184,0.075,0.11,0.244,0.087,0.15,0.22,80,100,41
10346,3,"C,V,both",AB 45,AB 87,AB 44,"AB 08,AB 23,AB 29","AB 03,AB 08,AB 36",True,True,False,2,de,lo,,0.3035,0.1181,0.0,0.013,0.18,0.075,0.039,0.295,0.087,77,61,80
686,3,"C,V,both",AB 01,AB 58,AB 22f,"AB 08,AB 56","AB 07,AB 44,AB 52",True,True,False,2,da,su,,0.525,0.3193,0.0,0.154,0.0,0.103,0.091,0.067,0.138,143,15,58
5716,3,"C,V,both",AB 10,AB 46,AB 59,"AB 07,AB 08,AB 56","AB 06,AB 49",False,True,True,2,,je,ta,0.0,0.2109,0.0979,0.162,0.196,0.11,0.059,0.157,0.15,68,51,100
5908,3,"C,V,both",AB 10,AB 38,AB 07,"AB 08,AB 56","AB 10,AB 62",False,True,True,2,,e,di,0.0,0.4961,0.4855,0.162,0.086,0.083,0.059,0.143,0.101,68,35,109
6593,3,"C,V,both",AB 14,AB 44,AB 23,"AB 01,AB 24,AB 65","AB 08,AB 32",True,False,True,2,do,,mu,0.4233,0.0,0.4072,0.05,0.075,0.074,0.125,0.087,0.074,40,80,94
6880,3,"C,V,both",AB 22f,AB 65,AB 38,"AB 08,AB 23,AB 56","AB 07,AB 56",False,True,True,2,,jo,e,0.0,0.2831,0.4961,0.103,0.092,0.086,0.138,0.058,0.143,58,120,35
7077,3,"C,V,both",AB 22f,AB 72,AB 56,"AB 08,AB 56","AB 07,AB 36,AB 59",False,True,True,2,,pe,pa,0.0,0.2709,0.2148,0.103,0.038,0.144,0.138,0.192,0.106,58,26,132
7158,3,"C,V,both",AB 23,AB 35,AB 59,"AB 07,AB 52,AB 56","AB 47,AB 66",True,False,True,2,mu,,ta,0.4072,0.0,0.0979,0.074,0.125,0.11,0.074,0.125,0.15,94,24,100
7246,3,"C,V,both",AB 23,AB 48,AB 57,"AB 07,AB 56","AB 56,AB 66",True,True,False,2,mu,wa,,0.4072,0.3229,0.0,0.074,0.087,0.11,0.074,0.087,0.11,94,46,73
9040,3,"C,V,both",AB 32,AB 48,AB 50,"AB 07,AB 56","AB 08,AB 66",False,True,True,2,,wa,pu,0.0,0.3229,0.3216,0.098,0.087,0.138,0.116,0.087,0.103,112,46,58
10382,3,"C,V,both",AB 45,AB 64,AB 03,"AB 06,AB 07,AB 51","AB 08,AB 66",True,True,False,2,de,o,,0.3035,0.276,0.0,0.013,0.156,0.097,0.039,0.156,0.087,77,32,103
10613,3,"C,V,both",AB 47,AB 12,AB 07,"AB 01,AB 65","AB 52,AB 56",True,False,True,2,ja,,di,0.2217,0.0,0.4855,0.131,0.07,0.083,0.082,0.14,0.101,61,43,109
11116,3,"C,V,both",AB 50,AB 64,AB 24,"AB 07,AB 56","AB 08,AB 66",True,True,False,2,pu,o,,0.3216,0.276,0.0,0.138,0.156,0.103,0.103,0.156,0.143,58,32,126
5225,3,"C,V,both",AB 09,AB 46,AB 59,AB 08,"AB 49,AB 66",False,True,True,2,,je,ta,0.0,0.2109,0.0979,0.058,0.196,0.11,0.232,0.157,0.15,69,51,100
5530,3,"C,V,both",AB 09,AB 37,AB 56,"AB 03,AB 08,AB 36","AB 04,AB 26,AB 56",False,True,True,2,,ke,pa,0.0,0.0757,0.2148,0.058,0.125,0.144,0.232,0.125,0.106,69,16,132
5965,3,"C,V,both",AB 10,AB 72,AB 52,"AB 08,AB 56","AB 06,AB 36",False,True,True,2,,pe,no,0.0,0.2709,0.2915,0.162,0.038,0.094,0.059,0.192,0.094,68,26,117
6228,3,"C,V,both",AB 12,AB 14,AB 56,"AB 01,AB 24,AB 51","AB 24,AB 52",False,True,True,2,,do,pa,0.0,0.4233,0.2148,0.07,0.05,0.144,0.14,0.125,0.106,43,40,132
6446,3,"C,V,both",AB 14,AB 47,AB 32,"AB 01,AB 65","AB 24,AB 32,AB 56",True,True,False,2,do,ja,,0.4233,0.2217,0.0,0.05,0.131,0.098,0.125,0.082,0.116,40,61,112
6632,3,"C,V,both",AB 14,AB 61,AB 65,"AB 10,AB 24,AB 29",AB 32,True,False,True,2,do,,jo,0.4233,0.0,0.2831,0.05,0.057,0.092,0.125,0.302,0.058,40,53,120
6744,3,"C,V,both",AB 22f,AB 47,AB 23,"AB 01,AB 56,AB 65","AB 08,AB 51,AB 56",False,True,True,2,,ja,mu,0.0,0.2217,0.4072,0.103,0.131,0.074,0.138,0.082,0.074,58,61,94
7086,3,"C,V,both",AB 23,AB 47,AB 34,"AB 04,AB 56,AB 65",AB 56,True,True,False,2,mu,ja,,0.4072,0.2217,0.0,0.074,0.131,0.085,0.074,0.082,0.119,94,61,59
7466,3,"C,V,both",AB 24,AB 47,AB 72,"AB 02,AB 08,AB 29","AB 36,AB 56,AB 59",False,True,True,2,,ja,pe,0.0,0.2217,0.2709,0.103,0.131,0.038,0.143,0.082,0.192,126,61,26
7579,3,"C,V,both",AB 24,AB 46,AB 71,AB 07,"AB 49,AB 62",False,True,True,2,,je,ke,0.0,0.2109,0.1184,0.103,0.196,0.244,0.143,0.157,0.22,126,51,41
8363,3,"C,V,both",AB 29,AB 54,AB 14,"AB 01,AB 56","AB 24,AB 32,AB 66",True,False,True,2,pu,,do,0.3253,0.0,0.4233,0.118,0.083,0.05,0.243,0.056,0.125,144,36,40
9446,3,"C,V,both",AB 35,AB 47,AB 56,"AB 02,AB 04,AB 07","AB 23,AB 56",False,True,True,2,,ja,pa,0.0,0.2217,0.2148,0.125,0.131,0.144,0.125,0.082,0.106,24,61,132
10041,3,"C,V,both",AB 44,AB 50,AB 45,"AB 23,AB 24,AB 62",AB 08,False,True,True,2,,pu,de,0.0,0.3216,0.3035,0.075,0.138,0.013,0.087,0.103,0.039,80,58,77
10331,3,"C,V,both",AB 45,AB 10,AB 73,"AB 01,AB 06","AB 51,AB 61,AB 62",True,False,True,2,de,,mi,0.3035,0.0,0.0979,0.013,0.162,0.118,0.039,0.059,0.132,77,68,68
11535,3,"C,V,both",AB 56,AB 13,AB 71,"AB 07,AB 56","AB 56,AB 62",True,False,True,2,pa,,ke,0.2148,0.0,0.1184,0.144,0.178,0.244,0.106,0.089,0.22,132,45,41
11710,3,"C,V,both",AB 59,AB 23,AB 17,"AB 22f,AB 56,AB 57","AB 06,AB 66",True,True,False,2,ta,mu,,0.0979,0.4072,0.0,0.11,0.074,0.273,0.15,0.074,0.091,100,94,22
12321,3,"C,V,both",AB 73,AB 61,AB 23,"AB 01,AB 29","AB 06,AB 32",True,False,True,2,mi,,mu,0.0979,0.0,0.4072,0.118,0.057,0.074,0.132,0.302,0.074,68,53,94
4181,3,"C,V,both",AB 07,AB 50,AB 63,AB 56,"AB 06,AB 08,AB 10",True,True,False,2,di,pu,,0.4855,0.3216,0.0,0.083,0.138,0.196,0.101,0.103,0.174,109,58,46
5557,3,"C,V,both",AB 09,AB 73,AB 45,"AB 01,AB 08,AB 30","AB 51,AB 56",False,True,True,2,,mi,de,0.0,0.0979,0.3035,0.058,0.118,0.013,0.232,0.132,0.039,69,68,77
5601,3,"C,V,both",AB 09,AB 72,AB 52,"AB 08,AB 63","AB 36,AB 56",False,True,True,2,,pe,no,0.0,0.2709,0.2915,0.058,0.038,0.094,0.232,0.192,0.094,69,26,117
5788,3,"C,V,both",AB 10,AB 48,AB 59,"AB 07,AB 47,AB 56","AB 01,AB 06,AB 66",False,True,True,2,,wa,ta,0.0,0.3229,0.0979,0.162,0.087,0.11,0.059,0.087,0.15,68,46,100
7029,3,"C,V,both",AB 22f,AB 38,AB 52,"AB 08,AB 56","AB 07,AB 63",False,True,True,2,,e,no,0.0,0.4961,0.2915,0.103,0.086,0.094,0.138,0.143,0.094,58,35,117
7302,3,"C,V,both",AB 23,AB 44,AB 71,"AB 07,AB 29,AB 65","AB 08,AB 62",True,False,True,2,mu,,ke,0.4072,0.0,0.1184,0.074,0.075,0.244,0.074,0.087,0.22,94,80,41
9457,3,"C,V,both",AB 35,AB 46,AB 01,"AB 07,AB 08,AB 52","AB 23,AB 49",False,True,True,2,,je,da,0.0,0.2109,0.525,0.125,0.196,0.154,0.125,0.157,0.091,24,51,143
9891,3,"C,V,both",AB 38,AB 44,AB 59,"AB 08,AB 23,AB 52","AB 08,AB 10,AB 51",True,False,True,2,e,,ta,0.4961,0.0,0.0979,0.086,0.075,0.11,0.143,0.087,0.15,35,80,100
10175,3,"C,V,both",AB 45,AB 47,AB 57,"AB 23,AB 57,AB 65","AB 56,AB 63",True,True,False,2,de,ja,,0.3035,0.2217,0.0,0.013,0.131,0.11,0.039,0.082,0.11,77,61,73
11494,3,"C,V,both",AB 56,AB 54,AB 48,"AB 07,AB 56","AB 07,AB 08,AB 66",True,False,True,2,pa,,wa,0.2148,0.0,0.3229,0.144,0.083,0.087,0.106,0.056,0.087,132,36,46
12034,3,"C,V,both",AB 65,AB 54,AB 50,AB 56,"AB 08,AB 66",True,False,True,2,jo,,pu,0.2831,0.0,0.3216,0.092,0.083,0.138,0.058,0.056,0.103,120,36,58
2172,3,"C,V,both",AB 03,AB 14,AB 73,"AB 01,AB 24","AB 06,AB 24",False,True,True,2,,do,mi,0.0,0.4233,0.0979,0.097,0.05,0.118,0.087,0.125,0.132,103,40,68
3793,3,"C,V,both",AB 06,AB 38,AB 37,"AB 03,AB 23","AB 10,AB 51",False,True,True,2,,e,ke,0.0,0.4961,0.0757,0.044,0.086,0.125,0.088,0.143,0.125,159,35,16
5656,3,"C,V,both",AB 10,AB 23,AB 46,"AB 07,AB 56","AB 06,AB 49",False,True,True,2,,mu,je,0.0,0.4072,0.2109,0.162,0.074,0.196,0.059,0.074,0.157,68,94,51
5943,3,"C,V,both",AB 10,AB 64,AB 07,"AB 07,AB 56","AB 36,AB 62",False,True,True,2,,o,di,0.0,0.276,0.4855,0.162,0.156,0.083,0.059,0.156,0.101,68,32,109
6081,3,"C,V,both",AB 12,AB 75,AB 01,AB 10,"AB 23,AB 26,AB 57",False,True,True,2,,tu,da,0.0,0.0674,0.525,0.07,0.036,0.154,0.14,0.286,0.091,43,28,143
6335,3,"C,V,both",AB 13,AB 50,AB 07,AB 56,"AB 08,AB 49,AB 56",False,True,True,2,,pu,di,0.0,0.3216,0.4855,0.178,0.138,0.083,0.089,0.103,0.101,45,58,109
6894,3,"C,V,both",AB 22f,AB 50,AB 59,AB 56,AB 08,False,True,True,2,,pu,ta,0.0,0.3216,0.0979,0.103,0.138,0.11,0.138,0.103,0.15,58,58,100
8923,3,"C,V,both",AB 32,AB 47,AB 71,"AB 07,AB 29,AB 65","AB 49,AB 56,AB 62",False,True,True,2,,ja,ke,0.0,0.2217,0.1184,0.098,0.131,0.244,0.116,0.082,0.22,112,61,41
9359,3,"C,V,both",AB 34,AB 50,AB 59,AB 56,"AB 08,AB 49,AB 66",False,True,True,2,,pu,ta,0.0,0.3216,0.0979,0.085,0.138,0.11,0.119,0.103,0.15,59,58,100
10197,3,"C,V,both",AB 45,AB 54,AB 59,"AB 04,AB 06,AB 56","AB 08,AB 66",True,False,True,2,de,,ta,0.3035,0.0,0.0979,0.013,0.083,0.11,0.039,0.056,0.15,77,36,100
10503,3,"C,V,both",AB 46,AB 77,AB 59,AB 08,"AB 24,AB 49",True,False,True,2,je,,ta,0.2109,0.0,0.0979,0.196,0.205,0.11,0.157,0.372,0.15,51,78,100
10785,3,"C,V,both",AB 48,AB 71,AB 24,AB 07,"AB 07,AB 62",True,True,False,2,wa,ke,,0.3229,0.1184,0.0,0.087,0.244,0.103,0.087,0.22,0.143,46,41,126
11740,3,"C,V,both",AB 59,AB 48,AB 09,"AB 08,AB 47",AB 66,True,True,False,2,ta,wa,,0.0979,0.3229,0.0,0.11,0.087,0.058,0.15,0.087,0.232,100,46,69
11754,3,"C,V,both",AB 59,AB 57,AB 14,"AB 24,AB 36,AB 56","AB 24,AB 66",True,False,True,2,ta,,do,0.0979,0.0,0.4233,0.11,0.11,0.05,0.15,0.11,0.125,100,73,40
11989,3,"C,V,both",AB 64,AB 73,AB 32,"AB 01,AB 07,AB 29","AB 06,AB 66",True,True,False,2,o,mi,,0.276,0.0979,0.0,0.156,0.118,0.098,0.156,0.132,0.116,32,68,112
12122,3,"C,V,both",AB 65,AB 64,AB 34,"AB 06,AB 07,AB 56","AB 56,AB 66",True,True,False,2,jo,o,,0.2831,0.276,0.0,0.092,0.156,0.085,0.058,0.156,0.119,120,32,59
4417,3,"C,V,both",AB 07,AB 64,AB 09,"AB 04,AB 07,AB 46","AB 36,AB 56,AB 66",True,True,False,2,di,o,,0.4855,0.276,0.0,0.083,0.156,0.058,0.101,0.156,0.232,109,32,69
5214,3,"C,V,both",AB 09,AB 46,AB 23,"AB 07,AB 08,AB 63","AB 49,AB 56",False,True,True,2,,je,mu,0.0,0.2109,0.4072,0.058,0.196,0.074,0.232,0.157,0.074,69,51,94
8616,3,"C,V,both",AB 29,AB 58,AB 22f,"AB 08,AB 56","AB 07,AB 44,AB 52",True,True,False,2,pu,su,,0.3253,0.3193,0.0,0.118,0.0,0.103,0.243,0.067,0.138,144,15,58
9867,3,"C,V,both",AB 37,AB 57,AB 65,"AB 03,AB 56","AB 04,AB 51,AB 56",True,False,True,2,ke,,jo,0.0757,0.0,0.2831,0.125,0.11,0.092,0.125,0.11,0.058,16,73,120
10365,3,"C,V,both",AB 45,AB 73,AB 77,"AB 01,AB 08,AB 30","AB 04,AB 24,AB 51",True,True,False,2,de,mi,,0.3035,0.0979,0.0,0.013,0.118,0.205,0.039,0.132,0.372,77,68,78
11348,3,"C,V,both",AB 52,AB 54,AB 50,AB 56,"AB 08,AB 66",True,False,True,2,no,,pu,0.2915,0.0,0.3216,0.094,0.083,0.138,0.094,0.056,0.103,117,36,58
11533,3,"C,V,both",AB 56,AB 13,AB 38,"AB 23,AB 56","AB 56,AB 63",True,False,True,2,pa,,e,0.2148,0.0,0.4961,0.144,0.178,0.086,0.106,0.089,0.143,132,45,35
12279,3,"C,V,both",AB 72,AB 87,AB 24,AB 08,AB 36,True,True,False,2,pe,lo,,0.2709,0.1181,0.0,0.038,0.18,0.103,0.192,0.295,0.143,26,61,126
2957,3,"C,V,both",AB 04,AB 38,AB 37,"AB 03,AB 08","AB 51,AB 56",False,True,True,2,,e,ke,0.0,0.4961,0.0757,0.215,0.086,0.125,0.301,0.143,0.125,186,35,16
4032,3,"C,V,both",AB 07,AB 22f,AB 14,"AB 01,AB 24,AB 56","AB 07,AB 24,AB 44",True,False,True,2,di,,do,0.4855,0.0,0.4233,0.083,0.103,0.05,0.101,0.138,0.125,109,58,40
4242,3,"C,V,both",AB 07,AB 34,AB 14,"AB 24,AB 56","AB 24,AB 56",True,False,True,2,di,,do,0.4855,0.0,0.4233,0.083,0.085,0.05,0.101,0.119,0.125,109,59,40
5774,3,"C,V,both",AB 10,AB 48,AB 23,"AB 07,AB 56","AB 01,AB 06,AB 66",False,True,True,2,,wa,mu,0.0,0.3229,0.4072,0.162,0.087,0.074,0.059,0.087,0.074,68,46,94
7917,3,"C,V,both",AB 24,AB 37,AB 73,"AB 03,AB 30","AB 06,AB 51",False,True,True,2,,ke,mi,0.0,0.0757,0.0979,0.103,0.125,0.118,0.143,0.125,0.132,126,16,68
