family,family_name,concept,phonetic,query,matched,distance,distance_threshold,inscription_id,gorila_id,site,material,period
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),belly,karš,KARUSU,KARU,1,1,106,HT86a,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),belly,karš,KARUSU,KARU,1,1,107,HT86b,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),belly,karš,KARUSU,KARU,1,1,122,HT97a,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),belly,karš,KARUSU,KAKISU,1,1,49,HT37,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),belly,karš,KARUSU,KATISU,1,1,87,HT63,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),neck,kišād,KISUDU,KITIDU,1,1,65,HT49a,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),neck,kišād,KISUDU,KISU,1,1,49,HT37,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),liver,kabid,KAPIDU,KAADU,1,1,1651,ZAWc2,Zakros,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),liver,kabid,KAPIDU,KADU,1,1,41,HT29,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),eat,akāl,AKURU,KURU,1,1,108,HT87,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),eat,akāl,AKURU,ARU,1,1,12,HT9a,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),eat,akāl,AKURU,ARU,1,1,16,HT11a,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),eat,akāl,AKURU,ARU,1,1,39,HT28a,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),eat,akāl,AKURU,ARU,1,1,1504,PH(?)31a,Phaistos,clay,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),eat,akāl,AKURU,ARU,1,1,1606,ZA4a,Zakros,stone,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),eat,akāl,AKURU,AKARU,1,1,2,HT2,Haghia Triada - Portico 11 and Room 13,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),eat,akāl,AKURU,AKARU,1,1,106,HT86a,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),eat,akāl,AKURU,AKARU,1,1,107,HT86b,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),eat,akāl,AKURU,AKUKA,1,1,1231,KH99,Khania,clay,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),eat,akāl,AKURU,AKUKU,1,1,60,HT45b,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),eat,akāl,AKURU,AKU,1,1,1449,PA1,Papourou,clay,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),bite,našāk,NASUKU,NAKU,1,1,16,HT11a,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),bite,našāk,NASUKU,NAKU,1,1,161,HT123+124b,Haghia Triada - Casa del Lebete,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),bite,našāk,NASUKU,NAKU,1,1,1138,KH5,Khania,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),bite,našāk,NASUKU,NAKU,1,1,1450,PE1,Petras,clay,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),bite,našāk,NASUKU,ROSUKU,1,1,26,HT20,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),bite,našāk,NASUKU,NAPAKU,1,1,1398,KNZc6,Knossos,,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),bite,našāk,NASUKU,NATUKU,1,1,1671,ARKH6,Arkhalkhori,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),bite,našāk,NASUKU,NASEKU,1,1,148,HT115a,Haghia Triada - Casa Room 9,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),bite,našāk,NASUKU,NASUTE,1,1,1550,PRZa1,Prassa,stone,LM IA
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),bite,našāk,NASUKU,NASU,1,1,1074,HTWc3010,Haghia Triada,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),see,naṭāl,NATURU,NAURU,1,1,33,HT25a,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),see,naṭāl,NATURU,NATUDU,1,1,63,HT47a,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),see,naṭāl,NATURU,NATUNE,1,1,1563,SKOZc1,Skoteino Cave,,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),see,naṭāl,NATURU,TURU,1,1,168,HT128a,Haghia Triada - Casa del Lebete,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),see,naṭāl,NATURU,TURU,1,1,1410,KOZa1,Kophinas,stone,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),see,naṭāl,NATURU,NAMARU,1,1,1603,VRYZa1,Vrysinas,stone,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),see,naṭāl,NATURU,NATU,1,1,1141,KH7b,Khania,clay,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),see,naṭāl,NATURU,NATU,1,1,1659,APZa2,Apodoulou,stone,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),see,naṭāl,NATURU,NATU,1,1,1671,ARKH6,Arkhalkhori,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),see,naṭāl,NATURU,NASIRU,1,1,1532,PKZa11,Palaikastro,stone,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),see,naṭāl,NATURU,NARU,1,1,88,HT64,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),see,naṭāl,NATURU,NARU,1,1,149,HT115b,Haghia Triada - Casa Room 9,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),see,naṭāl,NATURU,NARU,1,1,1123,IOZa16,Iouktas,stone,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),see,naṭāl,NATURU,NARU,1,1,1533,PKZa12,Palaikastro,stone,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),sleep,salāl,SARURU,RURU,1,1,31,HT24a,Haghia Triada - Corridor 9 and Vestibule 26,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),sleep,salāl,SARURU,SARUKU,1,1,117,HT94b,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),sleep,salāl,SARURU,SARUKU,1,1,118,HT95a,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),sleep,salāl,SARURU,SARUDA,1,1,119,HT95b,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),sleep,salāl,SARURU,SARU,1,1,15,HT10b,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),sleep,salāl,SARURU,SARU,1,1,106,HT86a,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),sleep,salāl,SARURU,SARU,1,1,107,HT86b,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),walk,alāk,ARUKU,SARUKU,1,1,117,HT94b,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),walk,alāk,ARUKU,SARUKU,1,1,118,HT95a,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),walk,alāk,ARUKU,RUKU,1,1,61,HT46a,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),walk,alāk,ARUKU,RUKU,1,1,65,HT49a,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),walk,alāk,ARUKU,RUKU,1,1,106,HT86a,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),walk,alāk,ARUKU,RUKU,1,1,107,HT86b,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),walk,alāk,ARUKU,RUKU,1,1,108,HT87,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),walk,alāk,ARUKU,RUKU,1,1,152,HT117a,Haghia Triada - Casa Room 9,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),walk,alāk,ARUKU,RUKU,1,1,1182,KH49,Khania,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),walk,alāk,ARUKU,ARU,1,1,16,HT11a,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),walk,alāk,ARUKU,ARU,1,1,39,HT28a,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),walk,alāk,ARUKU,ARU,1,1,1504,PH(?)31a,Phaistos,clay,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),walk,alāk,ARUKU,ARU,1,1,1606,ZA4a,Zakros,stone,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),walk,alāk,ARUKU,AKUKU,1,1,60,HT45b,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),walk,alāk,ARUKU,AKU,1,1,1231,KH99,Khania,clay,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),walk,alāk,ARUKU,AKU,1,1,1449,PA1,Papourou,clay,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),walk,alāk,ARUKU,AJAKU,1,1,1406,KNZf13,Knossos,metal,LM IA
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),walk,alāk,ARUKU,ADUKU,1,1,1598,TY3a,Tylissos,clay,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),sit,wašāb,WASUPU,DESUPU,1,1,1665,ARKH2,Arkhalkhori,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),sit,wašāb,WASUPU,SUPU,1,1,43,HT31,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),sit,wašāb,WASUPU,SUPU,1,1,108,HT87,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),give,nadān,NADUNU,NADU,1,1,20,HT14,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),give,nadān,NADUNU,NADU,1,1,1138,KH5,Khania,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),give,nadān,NADUNU,NANINU,1,1,1548,PLZf1,Platanos,metal,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),give,nadān,NADUNU,NANU,1,1,1093,HTZb159,Haghia Triada,pottery/ceramic,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),hold,ṣabāt,SAPUTU,SAPUKO,1,1,43,HT31,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),pull,mašāk,MASUKU,MASU,1,1,1361,KN22c,Knossos,clay,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),pull,mašāk,MASUKU,ROSUKU,1,1,26,HT20,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),pull,mašāk,MASUKU,MAKU,1,1,51,HT39,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),pull,mašāk,MASUKU,MAKU,1,1,181,HT139,Haghia Triada - Casa del Lebete,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),pull,mašāk,MASUKU,MARUKU,1,1,152,HT117a,Haghia Triada - Casa Room 9,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),pull,mašāk,MASUKU,MAIKU,1,1,1659,APZa2,Apodoulou,stone,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),tie,rakās,RAKUSU,RAKURO,1,1,110,HT89,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),tie,rakās,RAKUSU,RAKUMA,1,1,120,HT96a,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),tie,rakās,RAKUSU,RAKU,1,1,1573,SYZa10,Syme,stone,LM IA
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),tie,rakās,RAKUSU,RATUSU,1,1,1526,PK1,Palaikastro,clay,LMI
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),tie,rakās,RAKUSU,RAASU,1,1,1663,ARKH1a,Arkhalkhori,clay,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),sing,zamār,ZAMURU,KOMURU,1,1,1653,ZAZb34,Zakros,stone,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),sing,zamār,ZAMURU,ZARU,1,1,14,HT10a,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),sing,zamār,ZAMURU,MURU,1,1,61,HT46a,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),sun,šamš,SAMUSU,SASU,1,1,55,HT42+59,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),sun,šamš,SAMUSU,SASU,1,1,1683,GOWc1a,Gournia,clay,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),sun,šamš,SAMUSU,SAMUNE,1,1,1652,ZAZb3,Zakros,stone,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),sun,šamš,SAMUSU,SAMUMI,1,1,1624,ZA15a,Zakros,stone,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),sun,šamš,SAMUSU,SAPASU,1,1,1365,KN32b,Knossos,clay,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),sun,šamš,SAMUSU,SAMU,1,1,1444,MOZf1,Mokhilos,metal,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),rain,zunn,ZUNUNU,ZUENU,1,1,1606,ZA4a,Zakros,stone,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),stone,abn,APUNU,ANANU,1,1,1093,HTZb159,Haghia Triada,pottery/ceramic,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),stone,abn,APUNU,AKANU,1,1,1399,KNZc7,Knossos,,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),stone,abn,APUNU,ANU,1,1,1454,PEZb,Petras,pottery/ceramic,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),fire,išāt,ISUTU,ISITU,1,1,1184,KH51,Khania,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),fire,išāt,ISUTU,ITU,1,1,149,HT115b,Haghia Triada - Casa Room 9,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),green,wark,WARUKU,SARUKU,1,1,117,HT94b,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),green,wark,WARUKU,SARUKU,1,1,118,HT95a,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),green,wark,WARUKU,RUKU,1,1,12,HT9a,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),green,wark,WARUKU,RUKU,1,1,61,HT46a,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),green,wark,WARUKU,RUKU,1,1,65,HT49a,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),green,wark,WARUKU,RUKU,1,1,106,HT86a,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),green,wark,WARUKU,RUKU,1,1,107,HT86b,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),green,wark,WARUKU,RUKU,1,1,108,HT87,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),green,wark,WARUKU,RUKU,1,1,152,HT117a,Haghia Triada - Casa Room 9,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),green,wark,WARUKU,RUKU,1,1,1182,KH49,Khania,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),black,salm,SARUMU,SARUKU,1,1,117,HT94b,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),black,salm,SARUMU,SARUKU,1,1,118,HT95a,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),black,salm,SARUMU,SARUDA,1,1,119,HT95b,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),black,salm,SARUMU,SARU,1,1,15,HT10b,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),black,salm,SARUMU,SARU,1,1,106,HT86a,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),black,salm,SARUMU,SARU,1,1,107,HT86b,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),black,salm,SARUMU,SAMU,1,1,1444,MOZf1,Mokhilos,metal,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),black,salm,SARUMU,SAMU,1,1,1624,ZA15a,Zakros,stone,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),black,salm,SARUMU,SAMU,1,1,1652,ZAZb3,Zakros,stone,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),hot,ħamṭ,AMUTU,ASETU,1,1,1464,PH2,Phaistos,clay,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),hot,ħamṭ,AMUTU,ARETU,1,1,1612,ZA7a,Zakros,stone,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),hot,ħamṭ,AMUTU,ATU,1,1,108,HT87,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),hot,ħamṭ,AMUTU,ATU,1,1,1385,KNZb5,Knossos,pottery/ceramic,MMIIIB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),hot,ħamṭ,AMUTU,ARATU,1,1,1087,HTWc3024,Haghia Triada,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),new,edš,EDUSU,RODUSU,1,1,136,HT108,Haghia Triada - Casa Room 7,clay,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),snake,ain,AINU,ANANU,1,1,1093,HTZb159,Haghia Triada,pottery/ceramic,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),snake,ain,AINU,AI,1,1,1126,KANZa1,Kannia,stone,Uncertain
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),snake,ain,AINU,AKANU,1,1,1399,KNZc7,Knossos,,Uncertain
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),snake,ain,AINU,ANU,1,1,1454,PEZb,Petras,pottery/ceramic,Uncertain
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),forest,laut,RAUTU,RAUNA,1,1,1123,IOZa16,Iouktas,stone,Uncertain
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),forest,laut,RAUTU,RAUDE,1,1,159,HT122b,Haghia Triada - Casa del Lebete,clay,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),forest,laut,RAUTU,RATU,1,1,168,HT128a,Haghia Triada - Casa del Lebete,clay,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),forest,laut,RAUTU,RATU,1,1,1087,HTWc3024,Haghia Triada,clay,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),forest,laut,RAUTU,RATU,1,1,1526,PK1,Palaikastro,clay,LMI
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),forest,laut,RAUTU,RATU,1,1,1612,ZA7a,Zakros,stone,Uncertain
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),forest,laut,RAUTU,RAU,1,1,1138,KH5,Khania,clay,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),forest,laut,RAUTU,RAATU,1,1,108,HT87,Haghia Triada - Casa Room 7,clay,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),bark,fler,PURERU,PUKURU,1,1,108,HT87,Haghia Triada - Casa Room 7,clay,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),skin,fler,PURERU,PUKURU,1,1,108,HT87,Haghia Triada - Casa Room 7,clay,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),egg,tru,TURUU,TUDUU,1,1,63,HT47a,Haghia Triada - Villa Magazine,clay,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),egg,tru,TURUU,TURU,1,1,168,HT128a,Haghia Triada - Casa del Lebete,clay,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),egg,tru,TURUU,TURU,1,1,1410,KOZa1,Kophinas,stone,Uncertain
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),egg,tru,TURUU,RUU,1,1,33,HT25a,Haghia Triada - Villa Magazine,clay,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),egg,tru,TURUU,TUU,1,1,1565,SYZa2,Syme,stone,LMI
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),horn,tru,TURUU,TUDUU,1,1,63,HT47a,Haghia Triada - Villa Magazine,clay,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),horn,tru,TURUU,TURU,1,1,168,HT128a,Haghia Triada - Casa del Lebete,clay,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),horn,tru,TURUU,TURU,1,1,1410,KOZa1,Kophinas,stone,Uncertain
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),horn,tru,TURUU,RUU,1,1,33,HT25a,Haghia Triada - Villa Magazine,clay,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),horn,tru,TURUU,TUU,1,1,1565,SYZa2,Syme,stone,LMI
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),throw,pru,PURUU,RUU,1,1,33,HT25a,Haghia Triada - Villa Magazine,clay,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),sun,usil,USIRU,USI,1,1,21,HT15,Haghia Triada - Villa Magazine,clay,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),sun,usil,USIRU,USI,1,1,182,HT140,Haghia Triada - Casa del Lebete,clay,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),sun,usil,USIRU,RESIRU,1,1,77,HT55a,Haghia Triada - Villa Magazine,clay,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),sun,usil,USIRU,UNARU,1,1,1123,IOZa16,Iouktas,stone,Uncertain
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),sun,usil,USIRU,UNARU,1,1,1532,PKZa11,Palaikastro,stone,Uncertain
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),sun,usil,USIRU,UNARU,1,1,1533,PKZa12,Palaikastro,stone,Uncertain
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),sun,usil,USIRU,MASIRU,1,1,1109,IOZa2,Iouktas,stone,Uncertain
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),sun,usil,USIRU,MASIRU,1,1,1122,IOZa15,Iouktas,stone,Uncertain
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),sun,usil,USIRU,MASIRU,1,1,1410,KOZa1,Kophinas,stone,Uncertain
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),sun,usil,USIRU,MASIRU,1,1,1592,TLZa1,Troullos,stone,Uncertain
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),sun,usil,USIRU,URU,1,1,33,HT25a,Haghia Triada - Villa Magazine,clay,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),sun,usil,USIRU,SISIRU,1,1,1566,SYZa3,Syme,stone,LM IA
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),sun,usil,USIRU,SIRU,1,1,111,HT90,Haghia Triada - Casa Room 7,clay,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),sun,usil,USIRU,SIRU,1,1,1121,IOZa14,Iouktas,stone,Uncertain
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),moon,tiur,TIURU,NAURU,1,1,33,HT25a,Haghia Triada - Villa Magazine,clay,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),moon,tiur,TIURU,TIRU,1,1,1620,ZA12a,Zakros,stone,Uncertain
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),moon,tiur,TIURU,TIRU,1,1,1621,ZA12b,Zakros,stone,Uncertain
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),moon,tiur,TIURU,TIMARU,1,1,1554,PYR1,Pyrgos,clay,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),moon,tiur,TIURU,TIIRU,1,1,8,HT7a,Haghia Triada - Villa Magazine,clay,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),stone,tular,TURARU,TURU,1,1,168,HT128a,Haghia Triada - Casa del Lebete,clay,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),stone,tular,TURARU,TURU,1,1,1410,KOZa1,Kophinas,stone,Uncertain
