gorila_id,inscription_id,num_signs,strategy,num_boundaries,confidence,has_ground_truth,details
KHWc2042,1295,1,viterbi_hmm,0,1.0000,False,too short
KHWc2043,1296,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2043,1296,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2043,1296,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2043,1296,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2043,1296,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2043,1296,1,viterbi_hmm,0,1.0000,False,too short
KHWc2044,1297,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2044,1297,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2044,1297,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2044,1297,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2044,1297,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2044,1297,1,viterbi_hmm,0,1.0000,False,too short
KHWc2045,1298,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2045,1298,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2045,1298,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2045,1298,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2045,1298,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2045,1298,1,viterbi_hmm,0,1.0000,False,too short
KHWc2046,1299,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2046,1299,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2046,1299,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2046,1299,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2046,1299,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2046,1299,1,viterbi_hmm,0,1.0000,False,too short
KHWc2047,1300,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2047,1300,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2047,1300,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2047,1300,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2047,1300,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2047,1300,1,viterbi_hmm,0,1.0000,False,too short
KHWc2048,1301,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2048,1301,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2048,1301,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2048,1301,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2048,1301,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2048,1301,1,viterbi_hmm,0,1.0000,False,too short
KHWc2049,1302,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2049,1302,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2049,1302,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2049,1302,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2049,1302,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2049,1302,1,viterbi_hmm,0,1.0000,False,too short
KHWc2050,1303,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2050,1303,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2050,1303,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2050,1303,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2050,1303,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2050,1303,1,viterbi_hmm,0,1.0000,False,too short
KHWc2051,1304,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2051,1304,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2051,1304,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2051,1304,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2051,1304,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2051,1304,1,viterbi_hmm,0,1.0000,False,too short
KHWc2052,1305,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2052,1305,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2052,1305,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2052,1305,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2052,1305,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2052,1305,1,viterbi_hmm,0,1.0000,False,too short
KHWc2053,1306,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2053,1306,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2053,1306,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2053,1306,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2053,1306,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2053,1306,1,viterbi_hmm,0,1.0000,False,too short
KHWc2054,1307,2,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2054,1307,2,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2054,1307,2,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2054,1307,2,ground_truth,0,0.0000,False,0 divider(s)
KHWc2054,1307,2,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2054,1307,2,viterbi_hmm,1,1.0000,False,"within_pairs=2768, cross_pairs=382"
KHWc2055,1308,2,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2055,1308,2,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2055,1308,2,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2055,1308,2,ground_truth,0,0.0000,False,0 divider(s)
KHWc2055,1308,2,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2055,1308,2,viterbi_hmm,1,1.0000,False,"within_pairs=2768, cross_pairs=382"
KHWc2056,1309,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2056,1309,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2056,1309,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2056,1309,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2056,1309,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2056,1309,1,viterbi_hmm,0,1.0000,False,too short
KHWc2057,1310,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2057,1310,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2057,1310,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2057,1310,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2057,1310,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2057,1310,1,viterbi_hmm,0,1.0000,False,too short
KHWc2058,1311,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2058,1311,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2058,1311,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2058,1311,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2058,1311,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2058,1311,1,viterbi_hmm,0,1.0000,False,too short
KHWc2059,1314,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2059,1314,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2059,1314,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2059,1314,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2059,1314,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2059,1314,1,viterbi_hmm,0,1.0000,False,too short
KHWc2060,1315,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2060,1315,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2060,1315,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2060,1315,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2060,1315,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2060,1315,1,viterbi_hmm,0,1.0000,False,too short
KHWc2061,1316,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2061,1316,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2061,1316,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2061,1316,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2061,1316,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2061,1316,1,viterbi_hmm,0,1.0000,False,too short
KHWc2062,1317,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2062,1317,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2062,1317,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2062,1317,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2062,1317,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2062,1317,1,viterbi_hmm,0,1.0000,False,too short
KHWc2063,1318,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2063,1318,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2063,1318,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2063,1318,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2063,1318,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2063,1318,1,viterbi_hmm,0,1.0000,False,too short
KHWc2064,1319,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2064,1319,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2064,1319,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2064,1319,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2064,1319,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2064,1319,1,viterbi_hmm,0,1.0000,False,too short
KHWc2065,1320,2,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2065,1320,2,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2065,1320,2,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2065,1320,2,ground_truth,0,0.0000,False,0 divider(s)
KHWc2065,1320,2,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2065,1320,2,viterbi_hmm,1,1.0000,False,"within_pairs=2768, cross_pairs=382"
KHWc2066,1321,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2066,1321,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2066,1321,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2066,1321,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2066,1321,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2066,1321,1,viterbi_hmm,0,1.0000,False,too short
KHWc2067,1322,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2067,1322,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2067,1322,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2067,1322,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2067,1322,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2067,1322,1,viterbi_hmm,0,1.0000,False,too short
KHWc2068,1323,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2068,1323,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2068,1323,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2068,1323,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2068,1323,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2068,1323,1,viterbi_hmm,0,1.0000,False,too short
KHWc2069,1324,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2069,1324,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2069,1324,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2069,1324,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2069,1324,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2069,1324,1,viterbi_hmm,0,1.0000,False,too short
KHWc2070,1325,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2070,1325,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2070,1325,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2070,1325,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2070,1325,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2070,1325,1,viterbi_hmm,0,1.0000,False,too short
KHWc2074,1326,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2074,1326,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2074,1326,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2074,1326,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2074,1326,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2074,1326,1,viterbi_hmm,0,1.0000,False,too short
KHWc2079,1327,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2079,1327,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2079,1327,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2079,1327,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2079,1327,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2079,1327,1,viterbi_hmm,0,1.0000,False,too short
KHWc2084,1328,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2084,1328,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2084,1328,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2084,1328,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2084,1328,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2084,1328,1,viterbi_hmm,0,1.0000,False,too short
KHWc2088,1329,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2088,1329,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2088,1329,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2088,1329,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2088,1329,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2088,1329,1,viterbi_hmm,0,1.0000,False,too short
KHWc2089,1330,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2089,1330,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2089,1330,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2089,1330,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2089,1330,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2089,1330,1,viterbi_hmm,0,1.0000,False,too short
KHWc2091,1313,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2091,1313,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2091,1313,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2091,1313,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2091,1313,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2091,1313,1,viterbi_hmm,0,1.0000,False,too short
KHWc2092,1312,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2092,1312,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2092,1312,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2092,1312,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2092,1312,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2092,1312,1,viterbi_hmm,0,1.0000,False,too short
KHWc2095,1331,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2095,1331,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2095,1331,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2095,1331,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2095,1331,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2095,1331,1,viterbi_hmm,0,1.0000,False,too short
KHWc2096,1333,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2096,1333,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2096,1333,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2096,1333,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2096,1333,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2096,1333,1,viterbi_hmm,0,1.0000,False,too short
KHWc2097,1332,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2097,1332,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2097,1332,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2097,1332,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2097,1332,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2097,1332,1,viterbi_hmm,0,1.0000,False,too short
KHWc2098,1334,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2098,1334,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2098,1334,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2098,1334,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2098,1334,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2098,1334,1,viterbi_hmm,0,1.0000,False,too short
KHWc2099,1335,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2099,1335,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2099,1335,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2099,1335,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2099,1335,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2099,1335,1,viterbi_hmm,0,1.0000,False,too short
KHWc2100,1336,3,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2100,1336,3,boundary_entropy,1,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2100,1336,3,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2100,1336,3,ground_truth,0,0.0000,False,0 divider(s)
KHWc2100,1336,3,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2100,1336,3,viterbi_hmm,2,1.0000,False,"within_pairs=2768, cross_pairs=382"
KHWc2101,1337,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2101,1337,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2101,1337,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2101,1337,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2101,1337,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2101,1337,1,viterbi_hmm,0,1.0000,False,too short
KHWc2102,1338,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2102,1338,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2102,1338,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2102,1338,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2102,1338,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2102,1338,1,viterbi_hmm,0,1.0000,False,too short
KHWc2103,1339,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2103,1339,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2103,1339,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2103,1339,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2103,1339,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2103,1339,1,viterbi_hmm,0,1.0000,False,too short
KHWc2104,1340,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2104,1340,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2104,1340,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2104,1340,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2104,1340,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2104,1340,1,viterbi_hmm,0,1.0000,False,too short
KHWc2105,1341,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2105,1341,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2105,1341,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2105,1341,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2105,1341,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2105,1341,1,viterbi_hmm,0,1.0000,False,too short
KHWc2106,1342,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2106,1342,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2106,1342,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2106,1342,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2106,1342,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2106,1342,1,viterbi_hmm,0,1.0000,False,too short
KHWc2109,1343,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2109,1343,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2109,1343,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2109,1343,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2109,1343,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2109,1343,1,viterbi_hmm,0,1.0000,False,too short
KHWc2110,1344,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2110,1344,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2110,1344,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2110,1344,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2110,1344,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2110,1344,1,viterbi_hmm,0,1.0000,False,too short
KHWc2111,1345,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2111,1345,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2111,1345,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2111,1345,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2111,1345,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2111,1345,1,viterbi_hmm,0,1.0000,False,too short
KHWc2113,1346,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2113,1346,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2113,1346,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2113,1346,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2113,1346,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2113,1346,1,viterbi_hmm,0,1.0000,False,too short
KHWc2114,1347,2,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2114,1347,2,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2114,1347,2,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2114,1347,2,ground_truth,0,0.0000,False,0 divider(s)
KHWc2114,1347,2,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2114,1347,2,viterbi_hmm,1,1.0000,False,"within_pairs=2768, cross_pairs=382"
KHWc2115,1348,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2115,1348,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2115,1348,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2115,1348,1,ground_truth,0,0.0000,False,0 divider(s)
KHWc2115,1348,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2115,1348,1,viterbi_hmm,0,1.0000,False,too short
KHWc2117,1349,3,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2117,1349,3,boundary_entropy,2,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2117,1349,3,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2117,1349,3,ground_truth,0,0.0000,False,0 divider(s)
KHWc2117,1349,3,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
KHWc2117,1349,3,viterbi_hmm,1,1.0000,False,"within_pairs=2768, cross_pairs=382"
KHWc2118,1350,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
KHWc2118,1350,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
KHWc2118,1350,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
KHWc2118,1350,1,ground_truth,0,0.0000,False,0 divider(s)
