gorila_id,inscription_id,num_signs,num_words,segmented_text,ground_truth_boundaries,predicted_boundaries,confidence
HTWa1615,817,1,1,𐙂,[],[],0.0000
HTWa1616,818,1,1,𐙂,[],[],0.0000
HTWa1618,819,1,1,𐙂,[],[],0.0000
HTWa1619,820,1,1,𐙂,[],[],0.0000
HTWa1620,821,1,1,𐙂,[],[],0.0000
HTWa1621,822,1,1,𐙂,[],[],0.0000
HTWa1622,823,1,1,𐙂,[],[],0.0000
HTWa1623,824,1,1,𐙕,[],[],0.0000
HTWa1624,825,1,1,𐙕,[],[],0.0000
HTWa1625,826,1,1,𐙕,[],[],0.0000
HTWa1626,827,1,1,𐙕,[],[],0.0000
HTWa1627,828,1,1,𐙕,[],[],0.0000
HTWa1628,829,1,1,𐙕,[],[],0.0000
HTWa1629,830,1,1,𐙕,[],[],0.0000
HTWa1630,831,1,1,𐙕,[],[],0.0000
HTWa1631,832,1,1,𐙕,[],[],0.0000
HTWa1632,833,1,1,𐙕,[],[],0.0000
HTWa1633,834,1,1,𐙕,[],[],0.0000
HTWa1634,835,1,1,𐙕,[],[],0.0000
HTWa1635,836,1,1,𐙕,[],[],0.0000
HTWa1636,837,1,1,𐙕,[],[],0.0000
HTWa1637,838,1,1,𐙕,[],[],0.0000
HTWa1638,839,1,1,𐙕,[],[],0.0000
HTWa1639,840,1,1,𐙕,[],[],0.0000
HTWa1640,841,1,1,𐙕,[],[],0.0000
HTWa1641,842,1,1,𐙕,[],[],0.0000
HTWa1642,843,1,1,𐙕,[],[],0.0000
HTWa1643,844,1,1,𐙕,[],[],0.0000
HTWa1644,845,1,1,𐙕,[],[],0.0000
HTWa1645,846,1,1,𐙕,[],[],0.0000
HTWa1646,847,1,1,𐙕,[],[],0.0000
HTWa1647,848,1,1,𐙕,[],[],0.0000
HTWa1648,849,1,1,𐙕,[],[],0.0000
HTWa1649,850,1,1,𐙕,[],[],0.0000
HTWa1650,851,1,1,𐙕,[],[],0.0000
HTWa1651,852,1,1,𐙕,[],[],0.0000
HTWa1652,853,1,1,𐙕,[],[],0.0000
HTWa1653,854,1,1,𐙕,[],[],0.0000
HTWa1654,855,1,1,𐙕,[],[],0.0000
HTWa1655,856,1,1,𐙕,[],[],0.0000
HTWa1656,857,1,1,𐙕,[],[],0.0000
HTWa1657,858,1,1,𐙕,[],[],0.0000
HTWa1658,859,1,1,𐙕,[],[],0.0000
HTWa1659,860,1,1,𐙕,[],[],0.0000
HTWa1660,861,1,1,𐙕,[],[],0.0000
HTWa1661,862,1,1,𐙕,[],[],0.0000
HTWa1662,863,1,1,𐙕,[],[],0.0000
HTWa1664,864,1,1,𐙕,[],[],0.0000
HTWa1665,865,1,1,𐙕,[],[],0.0000
HTWa1666,866,1,1,𐙕,[],[],0.0000
HTWa1667,867,1,1,𐙕,[],[],0.0000
HTWa1668,868,1,1,𐙕,[],[],0.0000
HTWa1669,869,1,1,𐙕,[],[],0.0000
HTWa1670,870,1,1,𐙕,[],[],0.0000
HTWa1671,871,1,1,𐙕,[],[],0.0000
HTWa1672,872,1,1,𐙕,[],[],0.0000
HTWa1673,873,1,1,𐙕,[],[],0.0000
HTWa1674,874,1,1,𐙕,[],[],0.0000
HTWa1675,875,1,1,𐙕,[],[],0.0000
HTWa1676,876,1,1,𐙕,[],[],0.0000
HTWa1677,877,1,1,𐙕,[],[],0.0000
HTWa1678,878,1,1,𐙕,[],[],0.0000
HTWa1679,879,1,1,𐙕,[],[],0.0000
HTWa1680,880,1,1,𐙕,[],[],0.0000
HTWa1681,881,1,1,𐙕,[],[],0.0000
HTWa1682,882,1,1,𐙕,[],[],0.0000
HTWa1683,883,1,1,𐙕,[],[],0.0000
HTWa1684,884,1,1,𐙕,[],[],0.0000
HTWa1685,885,1,1,𐙕,[],[],0.0000
HTWa1686,886,1,1,𐙕,[],[],0.0000
HTWa1687,887,1,1,𐙕,[],[],0.0000
HTWa1688,888,1,1,𐙕,[],[],0.0000
HTWa1689,889,1,1,𐙕,[],[],0.0000
HTWa1690,890,1,1,𐙕,[],[],0.0000
HTWa1691,891,1,1,𐙕,[],[],0.0000
HTWa1692,892,1,1,𐙕,[],[],0.0000
HTWa1693,893,1,1,𐙕,[],[],0.0000
HTWa1694,894,1,1,𐙕,[],[],0.0000
HTWa1695,895,1,1,𐙕,[],[],0.0000
HTWa1696,896,1,1,𐙕,[],[],0.0000
HTWa1697,897,1,1,𐙕,[],[],0.0000
HTWa1698,898,1,1,𐙕,[],[],0.0000
HTWa1699,899,1,1,𐙕,[],[],0.0000
HTWa1700,900,1,1,𐙕,[],[],0.0000
HTWa1701,901,1,1,𐙕,[],[],0.0000
HTWa1702,902,1,1,𐙕,[],[],0.0000
HTWa1703,903,1,1,𐙕,[],[],0.0000
HTWa1704,904,1,1,𐙕,[],[],0.0000
HTWa1705,905,1,1,𐙕,[],[],0.0000
HTWa1706,906,1,1,𐙕,[],[],0.0000
HTWa1707,907,1,1,𐙕,[],[],0.0000
HTWa1708,908,1,1,𐙕,[],[],0.0000
HTWa1709,909,1,1,𐙕,[],[],0.0000
HTWa1710,910,1,1,𐙕,[],[],0.0000
HTWa1711,911,1,1,𐙕,[],[],0.0000
HTWa1712,912,1,1,𐙕,[],[],0.0000
HTWa1713,913,1,1,𐙕,[],[],0.0000
HTWa1714,914,1,1,𐙕,[],[],0.0000
HTWa1715,915,1,1,𐙕,[],[],0.0000
HTWa1716,916,1,1,𐙕,[],[],0.0000
HTWa1717,917,1,1,𐙕,[],[],0.0000
HTWa1718,918,1,1,𐙕,[],[],0.0000
HTWa1719,919,1,1,𐙕,[],[],0.0000
HTWa1720,920,1,1,𐙕,[],[],0.0000
HTWa1721,921,1,1,𐙕,[],[],0.0000
HTWa1722,922,1,1,𐙕,[],[],0.0000
HTWa1723,923,1,1,𐙕,[],[],0.0000
HTWa1724,924,1,1,𐙕,[],[],0.0000
HTWa1725,925,1,1,𐙕,[],[],0.0000
HTWa1726,926,1,1,𐙕,[],[],0.0000
HTWa1727,927,1,1,𐙕,[],[],0.0000
HTWa1728,928,1,1,𐙕,[],[],0.0000
HTWa1729,929,1,1,𐙕,[],[],0.0000
HTWa1730,930,1,1,𐙕,[],[],0.0000
HTWa1731,931,1,1,𐙕,[],[],0.0000
HTWa1732,932,1,1,𐙕,[],[],0.0000
HTWa1733,933,1,1,𐙕,[],[],0.0000
HTWa1734,934,1,1,𐙕,[],[],0.0000
HTWa1735,935,1,1,𐙕,[],[],0.0000
HTWa1736,936,1,1,𐙕,[],[],0.0000
HTWa1737,937,1,1,𐙕,[],[],0.0000
HTWa1738,938,1,1,𐙕,[],[],0.0000
HTWa1739,939,1,1,𐙕,[],[],0.0000
HTWa1740,940,1,1,𐙕,[],[],0.0000
HTWa1741,941,1,1,𐙕,[],[],0.0000
HTWa1742,942,1,1,𐙕,[],[],0.0000
HTWa1743,943,1,1,𐙕,[],[],0.0000
HTWa1744,944,1,1,𐙕,[],[],0.0000
HTWa1745,945,1,1,𐙕,[],[],0.0000
HTWa1746,946,1,1,𐙕,[],[],0.0000
HTWa1747,947,1,1,𐙕,[],[],0.0000
HTWa1748,948,1,1,𐙕,[],[],0.0000
HTWa1749,949,1,1,𐙕,[],[],0.0000
HTWa1750,950,1,1,𐙕,[],[],0.0000
HTWa1751,951,1,1,𐙕,[],[],0.0000
HTWa1752,952,1,1,𐙕,[],[],0.0000
HTWa1753,953,1,1,𐙕,[],[],0.0000
HTWa1754,954,1,1,𐙕,[],[],0.0000
HTWa1755,955,1,1,𐙕,[],[],0.0000
HTWa1756,956,1,1,𐙕,[],[],0.0000
HTWa1757,957,1,1,𐙕,[],[],0.0000
HTWa1758,958,1,1,𐙕,[],[],0.0000
HTWa1759,959,1,1,𐙕,[],[],0.0000
HTWa1760,960,1,1,𐙕,[],[],0.0000
HTWa1761,961,1,1,𐙕,[],[],0.0000
HTWa1762,962,1,1,𐙕,[],[],0.0000
HTWa1763,963,1,1,𐙕,[],[],0.0000
HTWa1764,964,1,1,𐙕,[],[],0.0000
HTWa1765,965,1,1,𐙕,[],[],0.0000
HTWa1766,966,1,1,𐙕,[],[],0.0000
HTWa1767,967,1,1,𐙕,[],[],0.0000
HTWa1768,968,1,1,𐙕,[],[],0.0000
HTWa1769,969,1,1,𐙕,[],[],0.0000
HTWa1770,970,1,1,𐙕,[],[],0.0000
