n,gram,count,probability,type
2,𐘤 VIN,1,0.00010743,transliteration
2,3 pu,1,0.00010743,transliteration
2,pu 𐄌,1,0.00010743,transliteration
2,𐄌 ka,1,0.00010743,transliteration
2,ka 𐄉,1,0.00010743,transliteration
2,NI 62,1,0.00010743,transliteration
2,62 𐄕,1,0.00010743,transliteration
2,𐄕 KU,1,0.00010743,transliteration
2,KU 353,1,0.00010743,transliteration
2,353 𐝫,1,0.00010743,transliteration
2,*118 GRA,1,0.00010743,transliteration
2,GRA 58,1,0.00010743,transliteration
2,58 OLE,1,0.00010743,transliteration
2,OLE 12,1,0.00010743,transliteration
2,12 ¹⁄₂,1,0.00010743,transliteration
2,𐙉 *304,1,0.00010743,transliteration
2,12 ³⁄₄,1,0.00010743,transliteration
2,NI 30,1,0.00010743,transliteration
2,𐄒 OLIV,1,0.00010743,transliteration
2,𐝫 VIN+SA,1,0.00010743,transliteration
2,VIN+SA 𐄈,1,0.00010743,transliteration
2,𐄈 𐛼,1,0.00010743,transliteration
2,𐛼 PO,1,0.00010743,transliteration
2,PO KU,1,0.00010743,transliteration
2,KU 451,1,0.00010743,transliteration
2,451 ¹⁄₂,1,0.00010743,transliteration
2,¹⁄₂ ta?,1,0.00010743,transliteration
2,𐄜 𐄔,1,0.00010743,transliteration
2,𐄁 *904,1,0.00010743,transliteration
2,*904 5,1,0.00010743,transliteration
2,5 QA,1,0.00010743,transliteration
2,RE TO,1,0.00010743,transliteration
2,𐄁 *22F,1,0.00010743,transliteration
2,*22F 27,1,0.00010743,transliteration
2,27 𐄍,1,0.00010743,transliteration
2,*305 1,1,0.00010743,transliteration
2,TE GRA+DA,1,0.00010743,transliteration
2,GRA+DA 55,1,0.00010743,transliteration
2,55 𐄋,1,0.00010743,transliteration
2,𐄁 𐘻,1,0.00010743,transliteration
2,𐘻 MI,1,0.00010743,transliteration
2,MI KA,1,0.00010743,transliteration
2,1 𐘾,1,0.00010743,transliteration
2,𐘾 NA,1,0.00010743,transliteration
2,𐄇 2,1,0.00010743,transliteration
2,2 za,1,0.00010743,transliteration
2,za pi?,1,0.00010743,transliteration
2,𐘗 2,1,0.00010743,transliteration
2,*22F 30,1,0.00010743,transliteration
2,𐄒 23,1,0.00010743,transliteration
2,23 𐝫,1,0.00010743,transliteration
2,𐝫 24,1,0.00010743,transliteration
2,GRA 3,1,0.00010743,transliteration
2,𐝫 OLE+MI,1,0.00010743,transliteration
2,6 OLE,1,0.00010743,transliteration
2,OLE 2,1,0.00010743,transliteration
2,PU MA,1,0.00010743,transliteration
2,MA KU,1,0.00010743,transliteration
2,𐙂 GRA,1,0.00010743,transliteration
2,OLE ¹⁄₂,1,0.00010743,transliteration
2,𐄇 RA₂,1,0.00010743,transliteration
2,RA₂ 𐝆,1,0.00010743,transliteration
2,𐄁 *86,1,0.00010743,transliteration
2,*86 SI,1,0.00010743,transliteration
2,OLE+KI 1,1,0.00010743,transliteration
2,𐝆 𐄁,1,0.00010743,transliteration
2,𐄁 *34,1,0.00010743,transliteration
2,𐝫 *86,1,0.00010743,transliteration
2,*86 *118,1,0.00010743,transliteration
2,*118 KA,1,0.00010743,transliteration
2,KA 3,1,0.00010743,transliteration
2,KA MA,1,0.00010743,transliteration
2,𐝫 OLE+U,1,0.00010743,transliteration
2,KA ¹⁄₂,1,0.00010743,transliteration
2,¹⁄₂ 𐘾,1,0.00010743,transliteration
2,OLE+U ¹⁄₂,1,0.00010743,transliteration
2,"𐄈 ?,pte?",1,0.00010743,transliteration
2,"?,pte? pa",1,0.00010743,transliteration
2,pa vase,1,0.00010743,transliteration
2,?? 𐄌,1,0.00010743,transliteration
2,𐄌 vase,1,0.00010743,transliteration
2,RI 𐘭,1,0.00010743,transliteration
2,𐘭 RU,1,0.00010743,transliteration
2,QE 30,1,0.00010743,transliteration
2,RI *305,1,0.00010743,transliteration
2,*305 𐘭,1,0.00010743,transliteration
2,𐘭 MA,1,0.00010743,transliteration
2,30 RI,1,0.00010743,transliteration
2,RI KA,1,0.00010743,transliteration
2,"30 ?,pte?",1,0.00010743,transliteration
2,"?,pte? du?",1,0.00010743,transliteration
2,du? 𐄒,1,0.00010743,transliteration
2,RA ≈,1,0.00010743,transliteration
2,¹⁄₆ ¹⁄₂,1,0.00010743,transliteration
2,7 40,1,0.00010743,transliteration
2,40 𐄍,1,0.00010743,transliteration
2,𐄍 KI,1,0.00010743,transliteration
2,ME PA,1,0.00010743,transliteration
2,𐘱 OLIV,1,0.00010743,transliteration
2,OLIV GRA,1,0.00010743,transliteration
2,GRA 𐙋,1,0.00010743,transliteration
2,𐙋 𐝫,1,0.00010743,transliteration
2,KU 6,1,0.00010743,transliteration
2,ta? 𐄌,1,0.00010743,transliteration
2,𐝫 du?,1,0.00010743,transliteration
2,du? 𐄌,1,0.00010743,transliteration
2,𐘅 2,1,0.00010743,transliteration
2,NI 14,1,0.00010743,transliteration
2,𐘤 6,1,0.00010743,transliteration
2,𐄌 𐘤,1,0.00010743,transliteration
2,None o,1,0.00010743,transliteration
2,o n,1,0.00010743,transliteration
2,n e,1,0.00010743,transliteration
2,*304+PA KU,1,0.00010743,transliteration
2,¹⁄₄ JE,1,0.00010743,transliteration
2,JE TA,1,0.00010743,transliteration
2,𐄁 ³⁄₄,1,0.00010743,transliteration
2,³⁄₄ SI+SE,1,0.00010743,transliteration
2,SI+SE RA+KA,1,0.00010743,transliteration
2,CYP+D 3,1,0.00010743,transliteration
2,*905 *301,1,0.00010743,transliteration
2,E *301,1,0.00010743,transliteration
2,*188 CYP+D,1,0.00010743,transliteration
2,JA ¹⁄₂,1,0.00010743,transliteration
2,WA O,1,0.00010743,transliteration
2,MI RA,1,0.00010743,transliteration
2,RA *314,1,0.00010743,transliteration
2,*314 RA,1,0.00010743,transliteration
2,NI RU,1,0.00010743,transliteration
2,TA DI,1,0.00010743,transliteration
2,DI SU,1,0.00010743,transliteration
2,KA *188,1,0.00010743,transliteration
2,𐄁 CAP,1,0.00010743,transliteration
2,PA CYP,1,0.00010743,transliteration
2,PA *304+PA,1,0.00010743,transliteration
2,QA KU,1,0.00010743,transliteration
2,DI *306,1,0.00010743,transliteration
2,*306 𐄁,1,0.00010743,transliteration
2,𐄁 CYP+D,1,0.00010743,transliteration
2,CYP+D *304+PA,1,0.00010743,transliteration
2,KA CYP+D,1,0.00010743,transliteration
2,ME *22F,1,0.00010743,transliteration
2,DU *304+PA,1,0.00010743,transliteration
2,TU SE,1,0.00010743,transliteration
2,SE SU,1,0.00010743,transliteration
2,NA NU,1,0.00010743,transliteration
2,NU SI,1,0.00010743,transliteration
2,SI PU,1,0.00010743,transliteration
2,DI 𐄉,1,0.00010743,transliteration
2,A JU,1,0.00010743,transliteration
2,MA MA,1,0.00010743,transliteration
2,1 *904,1,0.00010743,transliteration
2,¹⁄₂ *904,1,0.00010743,transliteration
2,*904 2,1,0.00010743,transliteration
2,¹⁄₄ *904,1,0.00010743,transliteration
2,*904 3,1,0.00010743,transliteration
2,3 ³⁄₈,1,0.00010743,transliteration
2,𐝄 JA,1,0.00010743,transliteration
2,JA ¹⁄₁₆,1,0.00010743,transliteration
2,NE DA,1,0.00010743,transliteration
2,JE SA,1,0.00010743,transliteration
2,KI TU,1,0.00010743,transliteration
2,𐄁 𐘢,1,0.00010743,transliteration
2,𐘢 SI,1,0.00010743,transliteration
2,TE TA,1,0.00010743,transliteration
2,TE U,1,0.00010743,transliteration
2,AU 𐝫,1,0.00010743,transliteration
2,"WA ?,je?",1,0.00010743,transliteration
2,RE DI,1,0.00010743,transliteration
2,PA pa,1,0.00010743,transliteration
2,NA TA,1,0.00010743,transliteration
2,DI SI,1,0.00010743,transliteration
2,TI *321,1,0.00010743,transliteration
2,*321 𐝫,1,0.00010743,transliteration
2,TI *301,1,0.00010743,transliteration
2,𐘋 U,1,0.00010743,transliteration
2,𐄁 𐘀,1,0.00010743,transliteration
2,𐘀 U,1,0.00010743,transliteration
2,NU I,1,0.00010743,transliteration
2,ru na,1,0.00010743,transliteration
2,na ru,1,0.00010743,transliteration
2,ru da,1,0.00010743,transliteration
2,I ru,1,0.00010743,transliteration
2,I DI,1,0.00010743,transliteration
2,𐘴 𐄁,1,0.00010743,transliteration
2,TU NU,1,0.00010743,transliteration
2,KA SA,1,0.00010743,transliteration
2,¹⁄₅ ?,1,0.00010743,transliteration
2,SI E,1,0.00010743,transliteration
2,PU₂ i,1,0.00010743,transliteration
2,i 𐝫,1,0.00010743,transliteration
2,"PI ?,pa2?",1,0.00010743,transliteration
2,JE 𐄁,1,0.00010743,transliteration
2,GRA+F 70,1,0.00010743,transliteration
2,70 𐄖,1,0.00010743,transliteration
2,𐄖 3,1,0.00010743,transliteration
2,𐄑 𐘹,1,0.00010743,transliteration
2,𐘹 CYP,1,0.00010743,transliteration
2,𐙗 *306,1,0.00010743,transliteration
2,*306 CYP+E,1,0.00010743,transliteration
2,𐝫 weigh H,1,0.00010743,transliteration
2,weigh H 𐝫,1,0.00010743,transliteration
2,4 𐙚,1,0.00010743,transliteration
2,U DA,1,0.00010743,transliteration
2,WI SA,1,0.00010743,transliteration
2,NE CYP+E,1,0.00010743,transliteration
2,2 VINb+WI,1,0.00010743,transliteration
2,VINb+WI 2,1,0.00010743,transliteration
2,WI NA,1,0.00010743,transliteration
2,𐄁 *301,1,0.00010743,transliteration
2,*301 NA,1,0.00010743,transliteration
2,PA ZU,1,0.00010743,transliteration
2,ZU CYP,1,0.00010743,transliteration
2,CYP 3,1,0.00010743,transliteration
2,𐝀 2,1,0.00010743,transliteration
2,𐝆 SI,1,0.00010743,transliteration
2,𐘤 TE,1,0.00010743,transliteration
2,RE 𐘃,1,0.00010743,transliteration
2,𐘃 KI,1,0.00010743,transliteration
2,𐘸 *347,1,0.00010743,transliteration
2,*347 𐘗,1,0.00010743,transliteration
2,𐘗 CYP,1,0.00010743,transliteration
2,¹⁄₂ RI,1,0.00010743,transliteration
2,TA CYP+D,1,0.00010743,transliteration
2,CYP+D 𐙗,1,0.00010743,transliteration
2,𐙗 *21M,1,0.00010743,transliteration
2,*21M 1,1,0.00010743,transliteration
2,¹⁄₂ 𐘧,1,0.00010743,transliteration
2,𐘧 MU,1,0.00010743,transliteration
2,PA 𐘑,1,0.00010743,transliteration
2,𐘑 RE,1,0.00010743,transliteration
2,RE *334,1,0.00010743,transliteration
2,*334 1,1,0.00010743,transliteration
2,¹⁄₂ PI,1,0.00010743,transliteration
2,PI SA,1,0.00010743,transliteration
2,SA CYP+D,1,0.00010743,transliteration
2,*306 𐘢,1,0.00010743,transliteration
2,𐘢 8,1,0.00010743,transliteration
2,vase ro2?,1,0.00010743,transliteration
2,ro2? ne,1,0.00010743,transliteration
2,ne te,1,0.00010743,transliteration
2,te 𐄁,1,0.00010743,transliteration
2,𐄎 ?,1,0.00010743,transliteration
2,KI *334,1,0.00010743,transliteration
2,*334 4,1,0.00010743,transliteration
2,4 𐘸,1,0.00010743,transliteration
2,𐘸 CYP+D,1,0.00010743,transliteration
2,1 I,1,0.00010743,transliteration
2,CYP+E ¹⁄₁₆,1,0.00010743,transliteration
2,¹⁄₁₆ E,1,0.00010743,transliteration
2,E NA,1,0.00010743,transliteration
2,10 𐘅,1,0.00010743,transliteration
2,𐘅 CYP+D,1,0.00010743,transliteration
2,¹⁄₂ 𐛪,1,0.00010743,transliteration
2,𐛪 I,1,0.00010743,transliteration
2,I PA,1,0.00010743,transliteration
2,PA ME,1,0.00010743,transliteration
2,TA TA,1,0.00010743,transliteration
2,𐄁 𐘋,1,0.00010743,transliteration
2,𐘋 QA,1,0.00010743,transliteration
2,TI KI,1,0.00010743,transliteration
2,KI VIR+*313b,1,0.00010743,transliteration
2,VIR+*313b 𐘌,1,0.00010743,transliteration
2,𐘌 CYP+D,1,0.00010743,transliteration
2,CYP+D ¹⁄₃,1,0.00010743,transliteration
2,¹⁄₃ 𐛪,1,0.00010743,transliteration
2,𐛪 SE,1,0.00010743,transliteration
2,𐄁 𐝁,1,0.00010743,transliteration
2,𐝁 𐄁,1,0.00010743,transliteration
2,KO E,1,0.00010743,transliteration
2,E 18,1,0.00010743,transliteration
2,18 𐝫,1,0.00010743,transliteration
2,1 𐝕𐝉𐝫,1,0.00010743,transliteration
2,𐝕𐝉𐝫 𐘡,1,0.00010743,transliteration
2,𐘡 𐝫𐝁𐝌,1,0.00010743,transliteration
2,𐝫𐝁𐝌 𐝫,1,0.00010743,transliteration
2,𐄎 weigh G,1,0.00010743,transliteration
2,weigh G 𐄇,1,0.00010743,transliteration
2,— U,1,0.00010743,transliteration
2,SE CYP+D,1,0.00010743,transliteration
2,TU CYP+D,1,0.00010743,transliteration
2,¹⁄₂ 𐜙,1,0.00010743,transliteration
2,𐜙 *304+PA,1,0.00010743,transliteration
2,𐜝 SI,1,0.00010743,transliteration
2,𐘤 CYP+K,1,0.00010743,transliteration
2,CYP+K 2,1,0.00010743,transliteration
2,2 weigh I,1,0.00010743,transliteration
2,weigh I 𐄈,1,0.00010743,transliteration
2,𐘙 TA,1,0.00010743,transliteration
2,¹⁄₂ NI,1,0.00010743,transliteration
2,¹⁄₂ GRA,1,0.00010743,transliteration
2,*304 ¹⁄₄,1,0.00010743,transliteration
2,¹⁄₄ 𐝆,1,0.00010743,transliteration
2,𐝆 ¹⁄₄,1,0.00010743,transliteration
2,𐝃 𐙗,1,0.00010743,transliteration
2,𐙗 NI,1,0.00010743,transliteration
2,NI 𐙇,1,0.00010743,transliteration
2,𐙇 *312,1,0.00010743,transliteration
2,[?] 𐄇,1,0.00010743,transliteration
2,SI SU,1,0.00010743,transliteration
2,SU PO,1,0.00010743,transliteration
2,PO A,1,0.00010743,transliteration
2,𐄁 VIR+*307,1,0.00010743,transliteration
2,VIR+*307 𐝫,1,0.00010743,transliteration
2,𐘝 MI,1,0.00010743,transliteration
2,MI 𐝁,1,0.00010743,transliteration
2,𐝁 SI,1,0.00010743,transliteration
2,𐄁 ¹⁄₂,1,0.00010743,transliteration
2,𐘚 2,1,0.00010743,transliteration
2,𐙗 .3,1,0.00010743,transliteration
2,.3 SI+TA2,1,0.00010743,transliteration
2,SI+TA2 *304,1,0.00010743,transliteration
2,*304 𐝫,1,0.00010743,transliteration
2,[?] ?,1,0.00010743,transliteration
2,𐄈 ¹⁄₂,1,0.00010743,transliteration
2,𐝆 10,1,0.00010743,transliteration
2,*118 𐙈,1,0.00010743,transliteration
2,𐙈 KI,1,0.00010743,transliteration
2,KI PI,1,0.00010743,transliteration
2,PI E,1,0.00010743,transliteration
2,E TE,1,0.00010743,transliteration
2,GRA 90,1,0.00010743,transliteration
2,90 𐄘,1,0.00010743,transliteration
2,𐄁 ZA,1,0.00010743,transliteration
2,¹⁄₁₆ 𐙗,1,0.00010743,transliteration
2,𐙗 SU,1,0.00010743,transliteration
2,𐘲 CYP+E,1,0.00010743,transliteration
2,CYP+E 𐜚,1,0.00010743,transliteration
2,𐜚 VIN,1,0.00010743,transliteration
2,𐙍 *306,1,0.00010743,transliteration
2,*306 𐙚,1,0.00010743,transliteration
2,𐙗 *348,1,0.00010743,transliteration
2,*348 𐝇𐝉,1,0.00010743,transliteration
2,𐝇𐝉 𐙗,1,0.00010743,transliteration
2,𐙗 A,1,0.00010743,transliteration
2,A TO,1,0.00010743,transliteration
2,TO TO,1,0.00010743,transliteration
2,𐘚 NI,1,0.00010743,transliteration
2,3 A,1,0.00010743,transliteration
2,TA *301,1,0.00010743,transliteration
2,*301 1,1,0.00010743,transliteration
2,1 𐚊,1,0.00010743,transliteration
2,𐚊 *306,1,0.00010743,transliteration
2,*306 1,1,0.00010743,transliteration
2,1 SI,1,0.00010743,transliteration
2,CYP jo,1,0.00010743,transliteration
2,jo ?,1,0.00010743,transliteration
2,𐝫 *308,1,0.00010743,transliteration
2,*308 𐙜,1,0.00010743,transliteration
2,𐙜 MI+JA+RU,1,0.00010743,transliteration
2,MI+JA+RU 𐛚,1,0.00010743,transliteration
2,𐛚 ¹⁄₃,1,0.00010743,transliteration
2,¹⁄₃ *335,1,0.00010743,transliteration
2,*335 ¹⁄₃,1,0.00010743,transliteration
2,¹⁄₃ *516,1,0.00010743,transliteration
2,*516 𐝫,1,0.00010743,transliteration
2,¹⁄₁₆ 𐝁,1,0.00010743,transliteration
2,𐝁 ¹⁄₅,1,0.00010743,transliteration
2,¹⁄₅ *401+RU,1,0.00010743,transliteration
2,𐝍𐝫 *401+RU,1,0.00010743,transliteration
2,𐝍𐝫 𐝫,1,0.00010743,transliteration
2,ligature [?],1,0.00010743,transliteration
2,𐝆 A,1,0.00010743,transliteration
2,ZA 𐘈,1,0.00010743,transliteration
2,𐘈 𐝫𐝃𐝉,1,0.00010743,transliteration
2,𐝫𐝃𐝉 𐘍,1,0.00010743,transliteration
2,𐘍 *304,1,0.00010743,transliteration
2,*304 ¹⁄₃,1,0.00010743,transliteration
2,¹⁄₃ 𐝃,1,0.00010743,transliteration
2,I 𐙗,1,0.00010743,transliteration
2,𐙗 3,1,0.00010743,transliteration
2,da ru,1,0.00010743,transliteration
2,MA JA,1,0.00010743,transliteration
2,𐄌 CYP,1,0.00010743,transliteration
2,*336 2,1,0.00010743,transliteration
2,2 CYP,1,0.00010743,transliteration
2,¹⁄₁₆ NI,1,0.00010743,transliteration
2,𐘝 CYP,1,0.00010743,transliteration
2,𐘝 NI,1,0.00010743,transliteration
2,𐄑 CYP,1,0.00010743,transliteration
2,𐙗 U,1,0.00010743,transliteration
2,I CYP+D,1,0.00010743,transliteration
2,CYP+D 𐘉,1,0.00010743,transliteration
2,𐘉 ¹⁄₂,1,0.00010743,transliteration
2,𐘚 TA,1,0.00010743,transliteration
2,TA 𐜙,1,0.00010743,transliteration
2,𐜙 𐝫,1,0.00010743,transliteration
2,vase du?,1,0.00010743,transliteration
2,4 𐝆𐝁,1,0.00010743,transliteration
2,𐝆 NI,1,0.00010743,transliteration
2,NI NI,1,0.00010743,transliteration
2,A 𐘝,1,0.00010743,transliteration
2,] 5,1,0.00010743,transliteration
2,𐄋 KU,1,0.00010743,transliteration
2,PI 𐘢,1,0.00010743,transliteration
2,𐘢 *131C,1,0.00010743,transliteration
2,KU 22,1,0.00010743,transliteration
2,22 SI,1,0.00010743,transliteration
2,SI 𐄑,1,0.00010743,transliteration
2,𐄑 DA+*301,1,0.00010743,transliteration
2,DA+*301 1,1,0.00010743,transliteration
2,[?] zo?,1,0.00010743,transliteration
2,*306 VIR+*307,1,0.00010743,transliteration
2,VIR+*307 13,1,0.00010743,transliteration
2,¹⁄₃ 𐄈,1,0.00010743,transliteration
2,𐄈 100,1,0.00010743,transliteration
2,DU ZA,1,0.00010743,transliteration
2,CYP+E ¹⁄₂,1,0.00010743,transliteration
2,¹⁄₄ pu,1,0.00010743,transliteration
2,𐝍 𐝍,1,0.00010743,transliteration
2,𐘝 *306,1,0.00010743,transliteration
2,*306 QE,1,0.00010743,transliteration
2,QE ?,1,0.00010743,transliteration
2,SU 7,1,0.00010743,transliteration
2,𐄍 𐜚,1,0.00010743,transliteration
2,𐜚 SI,1,0.00010743,transliteration
2,CYP 𐄊,1,0.00010743,transliteration
2,SU 12,1,0.00010743,transliteration
2,𐄐 𐝫𐝉,1,0.00010743,transliteration
2,𐝫𐝉 𐝫,1,0.00010743,transliteration
2,VIR+[?] 140,1,0.00010743,transliteration
2,140 𐄙,1,0.00010743,transliteration
2,𐄙 VIR+[?],1,0.00010743,transliteration
2,𐝫 VIR+[?],1,0.00010743,transliteration
2,VIR+[?] 60,1,0.00010743,transliteration
2,60 𐄕,1,0.00010743,transliteration
2,𐄕 NI,1,0.00010743,transliteration
2,NI 𐝃𐝋,1,0.00010743,transliteration
2,𐝃𐝋 𐘝,1,0.00010743,transliteration
2,𐘝 GRA+PA,1,0.00010743,transliteration
2,GRA+PA 𐝫,1,0.00010743,transliteration
2,[?] 𐄊,1,0.00010743,transliteration
2,GRA+F O (1/6?),1,0.00010743,transliteration
2,O (1/6?) 𐝫,1,0.00010743,transliteration
2,𐄁 TA₂,1,0.00010743,transliteration
2,TA₂ 𐘷,1,0.00010743,transliteration
2,𐘷 1,1,0.00010743,transliteration
2,PA 2,1,0.00010743,transliteration
2,2 𐘂,1,0.00010743,transliteration
2,𐘂 CYP,1,0.00010743,transliteration
2,𐝫 𐝫𐝉𐝫,1,0.00010743,transliteration
2,𐝫𐝉𐝫 𐝉,1,0.00010743,transliteration
2,𐝉 NI,1,0.00010743,transliteration
2,pu 𐄏,1,0.00010743,transliteration
2,] —,1,0.00010743,transliteration
2,— ¹⁄₂,1,0.00010743,transliteration
2,𐝆 𐜪,1,0.00010743,transliteration
2,𐜪 1,1,0.00010743,transliteration
2,I *331,1,0.00010743,transliteration
2,*331 𐝫,1,0.00010743,transliteration
2,CYP+D 𐜙,1,0.00010743,transliteration
2,𐜙 1,1,0.00010743,transliteration
2,𐄇 a,1,0.00010743,transliteration
2,𐄇 𐙗,1,0.00010743,transliteration
2,MI+JA+RU 4,1,0.00010743,transliteration
2,𐄊 NA,1,0.00010743,transliteration
2,*304+[ ],1,0.00010743,transliteration
2,] 𐘣,1,0.00010743,transliteration
2,𐘣 WI,1,0.00010743,transliteration
2,WI *304+[,1,0.00010743,transliteration
2,*304+[ 𐝫,1,0.00010743,transliteration
2,𐘅 𐝫,1,0.00010743,transliteration
2,𐄉 TA,1,0.00010743,transliteration
2,RE 𐘳,1,0.00010743,transliteration
2,𐝫 *307+*301[,1,0.00010743,transliteration
2,*307+*301[ 𐜟,1,0.00010743,transliteration
2,𐜟 𐝫,1,0.00010743,transliteration
2,*560 RE,1,0.00010743,transliteration
2,𐄈 𐛇,1,0.00010743,transliteration
2,𐛇 𐝫,1,0.00010743,transliteration
2,𐝫 *335,1,0.00010743,transliteration
2,*335 𐙻,1,0.00010743,transliteration
2,𐙻 𐝫,1,0.00010743,transliteration
2,𐝫 𐝫𐝋,1,0.00010743,transliteration
2,𐝫𐝋 𐝋,1,0.00010743,transliteration
2,𐝋 𐙍,1,0.00010743,transliteration
2,𐙍 𐝫,1,0.00010743,transliteration
2,QA NE,1,0.00010743,transliteration
2,𐘗 6,1,0.00010743,transliteration
2,𐄌 𐄁,1,0.00010743,transliteration
2,RU 𐘘,1,0.00010743,transliteration
2,2 𐘧,1,0.00010743,transliteration
2,𐘧 QE,1,0.00010743,transliteration
2,𐘿 𐝫,1,0.00010743,transliteration
2,TA U,1,0.00010743,transliteration
2,𐘉 𐝫,1,0.00010743,transliteration
2,A ME,1,0.00010743,transliteration
